account_name,year,quarter,value,unit
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q1,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
nan,2022,Q2,,KRW
