기준일,연도,분기,기간표준,지표,수치,단위,search_tag,search_text,fact_text
2024-12-31,2024,연도말,2024년말,(-)자본적지출,265001.0,백만원,2024년말|재무지표_신용평가기준|(-)자본적지출|백만원,2024년말 | 2024-12-31 기준 (-)자본적지출 | 재무지표_신용평가기준 | (-)자본적지출 | 백만원,2024년말 재무지표_신용평가기준 (-)자본적지출은(는) 265001.0백만원입니다.
2024-12-31,2024,연도말,2024년말,EBITDA,988718.0,백만원,2024년말|재무지표_신용평가기준|EBITDA|백만원,2024년말 | 2024-12-31 기준 EBITDA | 재무지표_신용평가기준 | EBITDA | 백만원,2024년말 재무지표_신용평가기준 EBITDA은(는) 988718.0백만원입니다.
2024-12-31,2024,연도말,2024년말,EBITDA/매출액,15.0,%,2024년말|재무지표_신용평가기준|EBITDA/매출액|%,2024년말 | 2024-12-31 기준 EBITDA/매출액 | 재무지표_신용평가기준 | EBITDA/매출액 | %,2024년말 재무지표_신용평가기준 EBITDA/매출액은(는) 15.0%입니다.
2024-12-31,2024,연도말,2024년말,EBITDA/이자비용,3.0,배,2024년말|재무지표_신용평가기준|EBITDA/이자비용|배,2024년말 | 2024-12-31 기준 EBITDA/이자비용 | 재무지표_신용평가기준 | EBITDA/이자비용 | 배,2024년말 재무지표_신용평가기준 EBITDA/이자비용은(는) 3.0배입니다.
2024-12-31,2024,연도말,2024년말,FCF(잉여현금흐름),137571.0,백만원,2024년말|재무지표_신용평가기준|FCF(잉여현금흐름)|백만원,2024년말 | 2024-12-31 기준 FCF(잉여현금흐름) | 재무지표_신용평가기준 | FCF(잉여현금흐름) | 백만원,2024년말 재무지표_신용평가기준 FCF(잉여현금흐름)은(는) 137571.0백만원입니다.
2024-12-31,2024,연도말,2024년말,NCF(순영업현금흐름),461405.0,백만원,2024년말|재무지표_신용평가기준|NCF(순영업현금흐름)|백만원,2024년말 | 2024-12-31 기준 NCF(순영업현금흐름) | 재무지표_신용평가기준 | NCF(순영업현금흐름) | 백만원,2024년말 재무지표_신용평가기준 NCF(순영업현금흐름)은(는) 461405.0백만원입니다.
2024-12-31,2024,연도말,2024년말,OCF(총영업현금흐름),807861.0,백만원,2024년말|재무지표_신용평가기준|OCF(총영업현금흐름)|백만원,2024년말 | 2024-12-31 기준 OCF(총영업현금흐름) | 재무지표_신용평가기준 | OCF(총영업현금흐름) | 백만원,2024년말 재무지표_신용평가기준 OCF(총영업현금흐름)은(는) 807861.0백만원입니다.
2024-12-31,2024,연도말,2024년말,감가상각비,364888.0,백만원,2024년말|재무지표_신용평가기준|감가상각비|백만원,2024년말 | 2024-12-31 기준 감가상각비 | 재무지표_신용평가기준 | 감가상각비 | 백만원,2024년말 재무지표_신용평가기준 감가상각비은(는) 364888.0백만원입니다.
2024-12-31,2024,연도말,2024년말,기타 (+유무형리스자산관련순손익),-4011.0,백만원,2024년말|재무지표_신용평가기준|기타 (+유무형리스자산관련순손익)|백만원,2024년말 | 2024-12-31 기준 기타 (+유무형리스자산관련순손익) | 재무지표_신용평가기준 | 기타 (+유무형리스자산관련순손익) | 백만원,2024년말 재무지표_신용평가기준 기타 (+유무형리스자산관련순손익)은(는) -4011.0백만원입니다.
2024-12-31,2024,연도말,2024년말,단기금융상품,510145.0,백만원,2024년말|재무지표_신용평가기준|단기금융상품|백만원,2024년말 | 2024-12-31 기준 단기금융상품 | 재무지표_신용평가기준 | 단기금융상품 | 백만원,2024년말 재무지표_신용평가기준 단기금융상품은(는) 510145.0백만원입니다.
2024-12-31,2024,연도말,2024년말,당기손익-공정가치측정금융자산처분손실,-399.0,백만원,2024년말|재무지표_신용평가기준|당기손익-공정가치측정금융자산처분손실|백만원,2024년말 | 2024-12-31 기준 당기손익-공정가치측정금융자산처분손실 | 재무지표_신용평가기준 | 당기손익-공정가치측정금융자산처분손실 | 백만원,2024년말 재무지표_신용평가기준 당기손익-공정가치측정금융자산처분손실은(는) -399.0백만원입니다.
2024-12-31,2024,연도말,2024년말,당기손익-공정가치측정금융자산처분이익,11205.0,백만원,2024년말|재무지표_신용평가기준|당기손익-공정가치측정금융자산처분이익|백만원,2024년말 | 2024-12-31 기준 당기손익-공정가치측정금융자산처분이익 | 재무지표_신용평가기준 | 당기손익-공정가치측정금융자산처분이익 | 백만원,2024년말 재무지표_신용평가기준 당기손익-공정가치측정금융자산처분이익은(는) 11205.0백만원입니다.
2024-12-31,2024,연도말,2024년말,당기손익-공정가치측정금융자산평가손실,-258258.0,백만원,2024년말|재무지표_신용평가기준|당기손익-공정가치측정금융자산평가손실|백만원,2024년말 | 2024-12-31 기준 당기손익-공정가치측정금융자산평가손실 | 재무지표_신용평가기준 | 당기손익-공정가치측정금융자산평가손실 | 백만원,2024년말 재무지표_신용평가기준 당기손익-공정가치측정금융자산평가손실은(는) -258258.0백만원입니다.
2024-12-31,2024,연도말,2024년말,당기손익-공정가치측정금융자산평가이익,342196.0,백만원,2024년말|재무지표_신용평가기준|당기손익-공정가치측정금융자산평가이익|백만원,2024년말 | 2024-12-31 기준 당기손익-공정가치측정금융자산평가이익 | 재무지표_신용평가기준 | 당기손익-공정가치측정금융자산평가이익 | 백만원,2024년말 재무지표_신용평가기준 당기손익-공정가치측정금융자산평가이익은(는) 342196.0백만원입니다.
2024-12-31,2024,연도말,2024년말,당기순이익,293295.0,백만원,2024년말|재무지표_신용평가기준|당기순이익|백만원,2024년말 | 2024-12-31 기준 당기순이익 | 재무지표_신용평가기준 | 당기순이익 | 백만원,2024년말 재무지표_신용평가기준 당기순이익은(는) 293295.0백만원입니다.
2024-12-31,2024,연도말,2024년말,대손상각비,-618.0,백만원,2024년말|재무지표_신용평가기준|대손상각비|백만원,2024년말 | 2024-12-31 기준 대손상각비 | 재무지표_신용평가기준 | 대손상각비 | 백만원,2024년말 재무지표_신용평가기준 대손상각비은(는) -618.0백만원입니다.
2024-12-31,2024,연도말,2024년말,리스부채,153508.0,백만원,2024년말|재무지표_신용평가기준|리스부채|백만원,2024년말 | 2024-12-31 기준 리스부채 | 재무지표_신용평가기준 | 리스부채 | 백만원,2024년말 재무지표_신용평가기준 리스부채은(는) 153508.0백만원입니다.
2024-12-31,2024,연도말,2024년말,매출액,6658760.0,백만원,2024년말|재무지표_신용평가기준|매출액|백만원,2024년말 | 2024-12-31 기준 매출액 | 재무지표_신용평가기준 | 매출액 | 백만원,2024년말 재무지표_신용평가기준 매출액은(는) 6658760.0백만원입니다.
2024-12-31,2024,연도말,2024년말,무형자산상각비,48315.0,백만원,2024년말|재무지표_신용평가기준|무형자산상각비|백만원,2024년말 | 2024-12-31 기준 무형자산상각비 | 재무지표_신용평가기준 | 무형자산상각비 | 백만원,2024년말 재무지표_신용평가기준 무형자산상각비은(는) 48315.0백만원입니다.
2024-12-31,2024,연도말,2024년말,무형자산처분손실,-654.0,백만원,2024년말|재무지표_신용평가기준|무형자산처분손실|백만원,2024년말 | 2024-12-31 기준 무형자산처분손실 | 재무지표_신용평가기준 | 무형자산처분손실 | 백만원,2024년말 재무지표_신용평가기준 무형자산처분손실은(는) -654.0백만원입니다.
2024-12-31,2024,연도말,2024년말,배당순손익,48520.0,백만원,2024년말|재무지표_신용평가기준|배당순손익|백만원,2024년말 | 2024-12-31 기준 배당순손익 | 재무지표_신용평가기준 | 배당순손익 | 백만원,2024년말 재무지표_신용평가기준 배당순손익은(는) 48520.0백만원입니다.
2024-12-31,2024,연도말,2024년말,부채비율,160.0,%,2024년말|재무지표_신용평가기준|부채비율|%,2024년말 | 2024-12-31 기준 부채비율 | 재무지표_신용평가기준 | 부채비율 | %,2024년말 재무지표_신용평가기준 부채비율은(는) 160.0%입니다.
2024-12-31,2024,연도말,2024년말,부채총계,8069230.0,백만원,2024년말|재무지표_신용평가기준|부채총계|백만원,2024년말 | 2024-12-31 기준 부채총계 | 재무지표_신용평가기준 | 부채총계 | 백만원,2024년말 재무지표_신용평가기준 부채총계은(는) 8069230.0백만원입니다.
2024-12-31,2024,연도말,2024년말,사용권자산상각비,28535.0,백만원,2024년말|재무지표_신용평가기준|사용권자산상각비|백만원,2024년말 | 2024-12-31 기준 사용권자산상각비 | 재무지표_신용평가기준 | 사용권자산상각비 | 백만원,2024년말 재무지표_신용평가기준 사용권자산상각비은(는) 28535.0백만원입니다.
2024-12-31,2024,연도말,2024년말,사용권자산처분이익,47.0,백만원,2024년말|재무지표_신용평가기준|사용권자산처분이익|백만원,2024년말 | 2024-12-31 기준 사용권자산처분이익 | 재무지표_신용평가기준 | 사용권자산처분이익 | 백만원,2024년말 재무지표_신용평가기준 사용권자산처분이익은(는) 47.0백만원입니다.
2024-12-31,2024,연도말,2024년말,세전손익,469869.0,백만원,2024년말|재무지표_신용평가기준|세전손익|백만원,2024년말 | 2024-12-31 기준 세전손익 | 재무지표_신용평가기준 | 세전손익 | 백만원,2024년말 재무지표_신용평가기준 세전손익은(는) 469869.0백만원입니다.
2024-12-31,2024,연도말,2024년말,순차입금,4327570.0,백만원,2024년말|재무지표_신용평가기준|순차입금|백만원,2024년말 | 2024-12-31 기준 순차입금 | 재무지표_신용평가기준 | 순차입금 | 백만원,2024년말 재무지표_신용평가기준 순차입금은(는) 4327570.0백만원입니다.
2024-12-31,2024,연도말,2024년말,순차입금/EBITDA(배),4.0,배,2024년말|재무지표_신용평가기준|순차입금/EBITDA(배)|배,2024년말 | 2024-12-31 기준 순차입금/EBITDA(배) | 재무지표_신용평가기준 | 순차입금/EBITDA(배) | 배,2024년말 재무지표_신용평가기준 순차입금/EBITDA(배)은(는) 4.0배입니다.
2024-12-31,2024,연도말,2024년말,영업이익,471118.0,백만원,2024년말|재무지표_신용평가기준|영업이익|백만원,2024년말 | 2024-12-31 기준 영업이익 | 재무지표_신용평가기준 | 영업이익 | 백만원,2024년말 재무지표_신용평가기준 영업이익은(는) 471118.0백만원입니다.
2024-12-31,2024,연도말,2024년말,영업이익률,7.0,%,2024년말|재무지표_신용평가기준|영업이익률|%,2024년말 | 2024-12-31 기준 영업이익률 | 재무지표_신용평가기준 | 영업이익률 | %,2024년말 재무지표_신용평가기준 영업이익률은(는) 7.0%입니다.
2024-12-31,2024,연도말,2024년말,영업활동현금흐름,596801.0,백만원,2024년말|재무지표_신용평가기준|영업활동현금흐름|백만원,2024년말 | 2024-12-31 기준 영업활동현금흐름 | 재무지표_신용평가기준 | 영업활동현금흐름 | 백만원,2024년말 재무지표_신용평가기준 영업활동현금흐름은(는) 596801.0백만원입니다.
2024-12-31,2024,연도말,2024년말,외화환산손실,-90768.0,백만원,2024년말|재무지표_신용평가기준|외화환산손실|백만원,2024년말 | 2024-12-31 기준 외화환산손실 | 재무지표_신용평가기준 | 외화환산손실 | 백만원,2024년말 재무지표_신용평가기준 외화환산손실은(는) -90768.0백만원입니다.
2024-12-31,2024,연도말,2024년말,외화환산이익,115550.0,백만원,2024년말|재무지표_신용평가기준|외화환산이익|백만원,2024년말 | 2024-12-31 기준 외화환산이익 | 재무지표_신용평가기준 | 외화환산이익 | 백만원,2024년말 재무지표_신용평가기준 외화환산이익은(는) 115550.0백만원입니다.
2024-12-31,2024,연도말,2024년말,외환관련순손익,101067.0,백만원,2024년말|재무지표_신용평가기준|외환관련순손익|백만원,2024년말 | 2024-12-31 기준 외환관련순손익 | 재무지표_신용평가기준 | 외환관련순손익 | 백만원,2024년말 재무지표_신용평가기준 외환관련순손익은(는) 101067.0백만원입니다.
2024-12-31,2024,연도말,2024년말,외환차손,-62786.0,백만원,2024년말|재무지표_신용평가기준|외환차손|백만원,2024년말 | 2024-12-31 기준 외환차손 | 재무지표_신용평가기준 | 외환차손 | 백만원,2024년말 재무지표_신용평가기준 외환차손은(는) -62786.0백만원입니다.
2024-12-31,2024,연도말,2024년말,외환차익,139072.0,백만원,2024년말|재무지표_신용평가기준|외환차익|백만원,2024년말 | 2024-12-31 기준 외환차익 | 재무지표_신용평가기준 | 외환차익 | 백만원,2024년말 재무지표_신용평가기준 외환차익은(는) 139072.0백만원입니다.
2024-12-31,2024,연도말,2024년말,유무형리스자산관련순손익,-10683.0,백만원,2024년말|재무지표_신용평가기준|유무형리스자산관련순손익|백만원,2024년말 | 2024-12-31 기준 유무형리스자산관련순손익 | 재무지표_신용평가기준 | 유무형리스자산관련순손익 | 백만원,2024년말 재무지표_신용평가기준 유무형리스자산관련순손익은(는) -10683.0백만원입니다.
2024-12-31,2024,연도말,2024년말,유형자산손상차손,-5987.0,백만원,2024년말|재무지표_신용평가기준|유형자산손상차손|백만원,2024년말 | 2024-12-31 기준 유형자산손상차손 | 재무지표_신용평가기준 | 유형자산손상차손 | 백만원,2024년말 재무지표_신용평가기준 유형자산손상차손은(는) -5987.0백만원입니다.
2024-12-31,2024,연도말,2024년말,유형자산처분손실,-8353.0,백만원,2024년말|재무지표_신용평가기준|유형자산처분손실|백만원,2024년말 | 2024-12-31 기준 유형자산처분손실 | 재무지표_신용평가기준 | 유형자산처분손실 | 백만원,2024년말 재무지표_신용평가기준 유형자산처분손실은(는) -8353.0백만원입니다.
2024-12-31,2024,연도말,2024년말,유형자산처분이익,4264.0,백만원,2024년말|재무지표_신용평가기준|유형자산처분이익|백만원,2024년말 | 2024-12-31 기준 유형자산처분이익 | 재무지표_신용평가기준 | 유형자산처분이익 | 백만원,2024년말 재무지표_신용평가기준 유형자산처분이익은(는) 4264.0백만원입니다.
2024-12-31,2024,연도말,2024년말,이자비용,347807.0,백만원,2024년말|재무지표_신용평가기준|이자비용|백만원,2024년말 | 2024-12-31 기준 이자비용 | 재무지표_신용평가기준 | 이자비용 | 백만원,2024년말 재무지표_신용평가기준 이자비용은(는) 347807.0백만원입니다.
2024-12-31,2024,연도말,2024년말,이자비용,-347807.0,백만원,2024년말|재무지표_신용평가기준|이자비용|백만원,2024년말 | 2024-12-31 기준 이자비용 | 재무지표_신용평가기준 | 이자비용 | 백만원,2024년말 재무지표_신용평가기준 이자비용은(는) -347807.0백만원입니다.
2024-12-31,2024,연도말,2024년말,이자수익,36030.0,백만원,2024년말|재무지표_신용평가기준|이자수익|백만원,2024년말 | 2024-12-31 기준 이자수익 | 재무지표_신용평가기준 | 이자수익 | 백만원,2024년말 재무지표_신용평가기준 이자수익은(는) 36030.0백만원입니다.
2024-12-31,2024,연도말,2024년말,이자순손익,-311777.0,백만원,2024년말|재무지표_신용평가기준|이자순손익|백만원,2024년말 | 2024-12-31 기준 이자순손익 | 재무지표_신용평가기준 | 이자순손익 | 백만원,2024년말 재무지표_신용평가기준 이자순손익은(는) -311777.0백만원입니다.
2024-12-31,2024,연도말,2024년말,자본총계,5039320.0,백만원,2024년말|재무지표_신용평가기준|자본총계|백만원,2024년말 | 2024-12-31 기준 자본총계 | 재무지표_신용평가기준 | 자본총계 | 백만원,2024년말 재무지표_신용평가기준 자본총계은(는) 5039320.0백만원입니다.
2024-12-31,2024,연도말,2024년말,자산총계,13108600.0,백만원,2024년말|재무지표_신용평가기준|자산총계|백만원,2024년말 | 2024-12-31 기준 자산총계 | 재무지표_신용평가기준 | 자산총계 | 백만원,2024년말 재무지표_신용평가기준 자산총계은(는) 13108600.0백만원입니다.
2024-12-31,2024,연도말,2024년말,조정,1429.0,백만원,2024년말|재무지표_신용평가기준|조정|백만원,2024년말 | 2024-12-31 기준 조정 | 재무지표_신용평가기준 | 조정 | 백만원,2024년말 재무지표_신용평가기준 조정은(는) 1429.0백만원입니다.
2024-12-31,2024,연도말,2024년말,종속/관계기업지분관련순손익,72335.0,백만원,2024년말|재무지표_신용평가기준|종속/관계기업지분관련순손익|백만원,2024년말 | 2024-12-31 기준 종속/관계기업지분관련순손익 | 재무지표_신용평가기준 | 종속/관계기업지분관련순손익 | 백만원,2024년말 재무지표_신용평가기준 종속/관계기업지분관련순손익은(는) 72335.0백만원입니다.
2024-12-31,2024,연도말,2024년말,지분법손익,72335.0,백만원,2024년말|재무지표_신용평가기준|지분법손익|백만원,2024년말 | 2024-12-31 기준 지분법손익 | 재무지표_신용평가기준 | 지분법손익 | 백만원,2024년말 재무지표_신용평가기준 지분법손익은(는) 72335.0백만원입니다.
2024-12-31,2024,연도말,2024년말,차입금,5186960.0,백만원,2024년말|재무지표_신용평가기준|차입금|백만원,2024년말 | 2024-12-31 기준 차입금 | 재무지표_신용평가기준 | 차입금 | 백만원,2024년말 재무지표_신용평가기준 차입금은(는) 5186960.0백만원입니다.
2024-12-31,2024,연도말,2024년말,차입금의존도,41.0,%,2024년말|재무지표_신용평가기준|차입금의존도|%,2024년말 | 2024-12-31 기준 차입금의존도 | 재무지표_신용평가기준 | 차입금의존도 | %,2024년말 재무지표_신용평가기준 차입금의존도은(는) 41.0%입니다.
2024-12-31,2024,연도말,2024년말,총차입금,5340470.0,백만원,2024년말|재무지표_신용평가기준|총차입금|백만원,2024년말 | 2024-12-31 기준 총차입금 | 재무지표_신용평가기준 | 총차입금 | 백만원,2024년말 재무지표_신용평가기준 총차입금은(는) 5340470.0백만원입니다.
2024-12-31,2024,연도말,2024년말,총차입금/EBITDA(배),5.0,배,2024년말|재무지표_신용평가기준|총차입금/EBITDA(배)|배,2024년말 | 2024-12-31 기준 총차입금/EBITDA(배) | 재무지표_신용평가기준 | 총차입금/EBITDA(배) | 배,2024년말 재무지표_신용평가기준 총차입금/EBITDA(배)은(는) 5.0배입니다.
2024-12-31,2024,연도말,2024년말,퇴직급여,76480.0,백만원,2024년말|재무지표_신용평가기준|퇴직급여|백만원,2024년말 | 2024-12-31 기준 퇴직급여 | 재무지표_신용평가기준 | 퇴직급여 | 백만원,2024년말 재무지표_신용평가기준 퇴직급여은(는) 76480.0백만원입니다.
2024-12-31,2024,연도말,2024년말,투자자산관련순손익,94743.0,백만원,2024년말|재무지표_신용평가기준|투자자산관련순손익|백만원,2024년말 | 2024-12-31 기준 투자자산관련순손익 | 재무지표_신용평가기준 | 투자자산관련순손익 | 백만원,2024년말 재무지표_신용평가기준 투자자산관련순손익은(는) 94743.0백만원입니다.
2024-12-31,2024,연도말,2024년말,파생상품거래손실,-6564.0,백만원,2024년말|재무지표_신용평가기준|파생상품거래손실|백만원,2024년말 | 2024-12-31 기준 파생상품거래손실 | 재무지표_신용평가기준 | 파생상품거래손실 | 백만원,2024년말 재무지표_신용평가기준 파생상품거래손실은(는) -6564.0백만원입니다.
2024-12-31,2024,연도말,2024년말,파생상품거래이익,4737.0,백만원,2024년말|재무지표_신용평가기준|파생상품거래이익|백만원,2024년말 | 2024-12-31 기준 파생상품거래이익 | 재무지표_신용평가기준 | 파생상품거래이익 | 백만원,2024년말 재무지표_신용평가기준 파생상품거래이익은(는) 4737.0백만원입니다.
2024-12-31,2024,연도말,2024년말,파생상품관련순손익,8556.0,백만원,2024년말|재무지표_신용평가기준|파생상품관련순손익|백만원,2024년말 | 2024-12-31 기준 파생상품관련순손익 | 재무지표_신용평가기준 | 파생상품관련순손익 | 백만원,2024년말 재무지표_신용평가기준 파생상품관련순손익은(는) 8556.0백만원입니다.
2024-12-31,2024,연도말,2024년말,파생상품평가손실,-1681.0,백만원,2024년말|재무지표_신용평가기준|파생상품평가손실|백만원,2024년말 | 2024-12-31 기준 파생상품평가손실 | 재무지표_신용평가기준 | 파생상품평가손실 | 백만원,2024년말 재무지표_신용평가기준 파생상품평가손실은(는) -1681.0백만원입니다.
2024-12-31,2024,연도말,2024년말,파생상품평가이익,12064.0,백만원,2024년말|재무지표_신용평가기준|파생상품평가이익|백만원,2024년말 | 2024-12-31 기준 파생상품평가이익 | 재무지표_신용평가기준 | 파생상품평가이익 | 백만원,2024년말 재무지표_신용평가기준 파생상품평가이익은(는) 12064.0백만원입니다.
2024-12-31,2024,연도말,2024년말,현금및현금성자산,501330.0,백만원,2024년말|재무지표_신용평가기준|현금및현금성자산|백만원,2024년말 | 2024-12-31 기준 현금및현금성자산 | 재무지표_신용평가기준 | 현금및현금성자산 | 백만원,2024년말 재무지표_신용평가기준 현금및현금성자산은(는) 501330.0백만원입니다.
2023-12-31,2023,연도말,2023년말,무형자산의 취득,10838.0,백만원,2023년말|재무지표_신용평가기준|무형자산의 취득|백만원,2023년말 | 2023-12-31 기준 무형자산의 취득 | 재무지표_신용평가기준 | 무형자산의 취득 | 백만원,2023년말 재무지표_신용평가기준 무형자산의 취득은(는) 10838.0백만원입니다.
2023-12-31,2023,연도말,2023년말,배당금수취,45585.0,백만원,2023년말|재무지표_신용평가기준|배당금수취|백만원,2023년말 | 2023-12-31 기준 배당금수취 | 재무지표_신용평가기준 | 배당금수취 | 백만원,2023년말 재무지표_신용평가기준 배당금수취은(는) 45585.0백만원입니다.
2023-12-31,2023,연도말,2023년말,영업활동으로인한자산ㆍ부채의변동,86894.0,백만원,2023년말|재무지표_신용평가기준|영업활동으로인한자산ㆍ부채의변동|백만원,2023년말 | 2023-12-31 기준 영업활동으로인한자산ㆍ부채의변동 | 재무지표_신용평가기준 | 영업활동으로인한자산ㆍ부채의변동 | 백만원,2023년말 재무지표_신용평가기준 영업활동으로인한자산ㆍ부채의변동은(는) 86894.0백만원입니다.
2023-12-31,2023,연도말,2023년말,유형자산의 취득,379009.0,백만원,2023년말|재무지표_신용평가기준|유형자산의 취득|백만원,2023년말 | 2023-12-31 기준 유형자산의 취득 | 재무지표_신용평가기준 | 유형자산의 취득 | 백만원,2023년말 재무지표_신용평가기준 유형자산의 취득은(는) 379009.0백만원입니다.
2023-12-31,2023,연도말,2023년말,이자수취,35081.0,백만원,2023년말|재무지표_신용평가기준|이자수취|백만원,2023년말 | 2023-12-31 기준 이자수취 | 재무지표_신용평가기준 | 이자수취 | 백만원,2023년말 재무지표_신용평가기준 이자수취은(는) 35081.0백만원입니다.
2023-12-31,2023,연도말,2023년말,이자지급,244394.0,백만원,2023년말|재무지표_신용평가기준|이자지급|백만원,2023년말 | 2023-12-31 기준 이자지급 | 재무지표_신용평가기준 | 이자지급 | 백만원,2023년말 재무지표_신용평가기준 이자지급은(는) 244394.0백만원입니다.
2023-12-31,2023,연도말,2023년말,(-)배당금지급,-58833.0,백만원,2023년말|재무지표_신용평가기준|(-)배당금지급|백만원,2023년말 | 2023-12-31 기준 (-)배당금지급 | 재무지표_신용평가기준 | (-)배당금지급 | 백만원,2023년말 재무지표_신용평가기준 (-)배당금지급은(는) -58833.0백만원입니다.
2023-12-31,2023,연도말,2023년말,(-)운전자본투자,86894.0,백만원,2023년말|재무지표_신용평가기준|(-)운전자본투자|백만원,2023년말 | 2023-12-31 기준 (-)운전자본투자 | 재무지표_신용평가기준 | (-)운전자본투자 | 백만원,2023년말 재무지표_신용평가기준 (-)운전자본투자은(는) 86894.0백만원입니다.
2023-12-31,2023,연도말,2023년말,(-)자본적지출,389847.0,백만원,2023년말|재무지표_신용평가기준|(-)자본적지출|백만원,2023년말 | 2023-12-31 기준 (-)자본적지출 | 재무지표_신용평가기준 | (-)자본적지출 | 백만원,2023년말 재무지표_신용평가기준 (-)자본적지출은(는) 389847.0백만원입니다.
2023-12-31,2023,연도말,2023년말,EBITDA,830484.0,백만원,2023년말|재무지표_신용평가기준|EBITDA|백만원,2023년말 | 2023-12-31 기준 EBITDA | 재무지표_신용평가기준 | EBITDA | 백만원,2023년말 재무지표_신용평가기준 EBITDA은(는) 830484.0백만원입니다.
2023-12-31,2023,연도말,2023년말,EBITDA/매출액,13.0,%,2023년말|재무지표_신용평가기준|EBITDA/매출액|%,2023년말 | 2023-12-31 기준 EBITDA/매출액 | 재무지표_신용평가기준 | EBITDA/매출액 | %,2023년말 재무지표_신용평가기준 EBITDA/매출액은(는) 13.0%입니다.
2023-12-31,2023,연도말,2023년말,EBITDA/이자비용,3.0,배,2023년말|재무지표_신용평가기준|EBITDA/이자비용|배,2023년말 | 2023-12-31 기준 EBITDA/이자비용 | 재무지표_신용평가기준 | EBITDA/이자비용 | 배,2023년말 재무지표_신용평가기준 EBITDA/이자비용은(는) 3.0배입니다.
2023-12-31,2023,연도말,2023년말,FCF(잉여현금흐름),175858.0,백만원,2023년말|재무지표_신용평가기준|FCF(잉여현금흐름)|백만원,2023년말 | 2023-12-31 기준 FCF(잉여현금흐름) | 재무지표_신용평가기준 | FCF(잉여현금흐름) | 백만원,2023년말 재무지표_신용평가기준 FCF(잉여현금흐름)은(는) 175858.0백만원입니다.
2023-12-31,2023,연도말,2023년말,NCF(순영업현금흐름),624539.0,백만원,2023년말|재무지표_신용평가기준|NCF(순영업현금흐름)|백만원,2023년말 | 2023-12-31 기준 NCF(순영업현금흐름) | 재무지표_신용평가기준 | NCF(순영업현금흐름) | 백만원,2023년말 재무지표_신용평가기준 NCF(순영업현금흐름)은(는) 624539.0백만원입니다.
2023-12-31,2023,연도말,2023년말,OCF(총영업현금흐름),537645.0,백만원,2023년말|재무지표_신용평가기준|OCF(총영업현금흐름)|백만원,2023년말 | 2023-12-31 기준 OCF(총영업현금흐름) | 재무지표_신용평가기준 | OCF(총영업현금흐름) | 백만원,2023년말 재무지표_신용평가기준 OCF(총영업현금흐름)은(는) 537645.0백만원입니다.
2023-12-31,2023,연도말,2023년말,감가상각비,364948.0,백만원,2023년말|재무지표_신용평가기준|감가상각비|백만원,2023년말 | 2023-12-31 기준 감가상각비 | 재무지표_신용평가기준 | 감가상각비 | 백만원,2023년말 재무지표_신용평가기준 감가상각비은(는) 364948.0백만원입니다.
2023-12-31,2023,연도말,2023년말,기타 (+유무형리스자산관련순손익),-26131.0,백만원,2023년말|재무지표_신용평가기준|기타 (+유무형리스자산관련순손익)|백만원,2023년말 | 2023-12-31 기준 기타 (+유무형리스자산관련순손익) | 재무지표_신용평가기준 | 기타 (+유무형리스자산관련순손익) | 백만원,2023년말 재무지표_신용평가기준 기타 (+유무형리스자산관련순손익)은(는) -26131.0백만원입니다.
2023-12-31,2023,연도말,2023년말,단기금융상품,509869.0,백만원,2023년말|재무지표_신용평가기준|단기금융상품|백만원,2023년말 | 2023-12-31 기준 단기금융상품 | 재무지표_신용평가기준 | 단기금융상품 | 백만원,2023년말 재무지표_신용평가기준 단기금융상품은(는) 509869.0백만원입니다.
2023-12-31,2023,연도말,2023년말,당기손익-공정가치측정금융자산처분손실,-528.0,백만원,2023년말|재무지표_신용평가기준|당기손익-공정가치측정금융자산처분손실|백만원,2023년말 | 2023-12-31 기준 당기손익-공정가치측정금융자산처분손실 | 재무지표_신용평가기준 | 당기손익-공정가치측정금융자산처분손실 | 백만원,2023년말 재무지표_신용평가기준 당기손익-공정가치측정금융자산처분손실은(는) -528.0백만원입니다.
2023-12-31,2023,연도말,2023년말,당기손익-공정가치측정금융자산처분이익,29824.0,백만원,2023년말|재무지표_신용평가기준|당기손익-공정가치측정금융자산처분이익|백만원,2023년말 | 2023-12-31 기준 당기손익-공정가치측정금융자산처분이익 | 재무지표_신용평가기준 | 당기손익-공정가치측정금융자산처분이익 | 백만원,2023년말 재무지표_신용평가기준 당기손익-공정가치측정금융자산처분이익은(는) 29824.0백만원입니다.
2023-12-31,2023,연도말,2023년말,당기손익-공정가치측정금융자산평가손실,-22609.0,백만원,2023년말|재무지표_신용평가기준|당기손익-공정가치측정금융자산평가손실|백만원,2023년말 | 2023-12-31 기준 당기손익-공정가치측정금융자산평가손실 | 재무지표_신용평가기준 | 당기손익-공정가치측정금융자산평가손실 | 백만원,2023년말 재무지표_신용평가기준 당기손익-공정가치측정금융자산평가손실은(는) -22609.0백만원입니다.
2023-12-31,2023,연도말,2023년말,당기손익-공정가치측정금융자산평가이익,452438.0,백만원,2023년말|재무지표_신용평가기준|당기손익-공정가치측정금융자산평가이익|백만원,2023년말 | 2023-12-31 기준 당기손익-공정가치측정금융자산평가이익 | 재무지표_신용평가기준 | 당기손익-공정가치측정금융자산평가이익 | 백만원,2023년말 재무지표_신용평가기준 당기손익-공정가치측정금융자산평가이익은(는) 452438.0백만원입니다.
