데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text
판매관리비,2025-09-30,2025,Q3,2025 Q3,전사,,판매비와관리비(총액),299314,백만원,2025Q3|판매관리비|판매비와관리비(총액)|백만원,2025 Q3 | 2025-09-30 | 판매관리비 | 판매비와관리비(총액) | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,(-)배당금지급,73542,백만원,2025Q3|한신평기준|(-)배당금지급|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | (-)배당금지급 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,(-)운전자본투자,-158121,백만원,2025Q3|한신평기준|(-)운전자본투자|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | (-)운전자본투자 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,(-)자본적지출,216233,백만원,2025Q3|한신평기준|(-)자본적지출|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | (-)자본적지출 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,EBITDA,759964,백만원,2025Q3|한신평기준|EBITDA|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | EBITDA | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,EBITDA/매출액,15,%,2025Q3|한신평기준|EBITDA/매출액|%,2025 Q3 | 2025-09-30 | 한신평기준 | EBITDA/매출액 | %
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,EBITDA/이자비용,3,%,2025Q3|한신평기준|EBITDA/이자비용|%,2025 Q3 | 2025-09-30 | 한신평기준 | EBITDA/이자비용 | %
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,FCF(잉여현금흐름),169315,백만원,2025Q3|한신평기준|FCF(잉여현금흐름)|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | FCF(잉여현금흐름) | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,NCF(순영업현금흐름),312006,백만원,2025Q3|한신평기준|NCF(순영업현금흐름)|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | NCF(순영업현금흐름) | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,OCF(총영업현금흐름),470127,백만원,2025Q3|한신평기준|OCF(총영업현금흐름)|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | OCF(총영업현금흐름) | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,감가상각비,274808,백만원,2025Q3|한신평기준|감가상각비|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 감가상각비 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,기타 (+유무형리스자산관련순손익),40227,백만원,2025Q3|한신평기준|기타 (+유무형리스자산관련순손익)|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 기타 (+유무형리스자산관련순손익) | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,단기금융상품,216899,백만원,2025Q3|한신평기준|단기금융상품|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 단기금융상품 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,당기손익-공정가치측정금융자산처분손실,-7733,백만원,2025Q3|한신평기준|당기손익-공정가치측정금융자산처분손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 당기손익-공정가치측정금융자산처분손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,당기손익-공정가치측정금융자산처분이익,4833,백만원,2025Q3|한신평기준|당기손익-공정가치측정금융자산처분이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 당기손익-공정가치측정금융자산처분이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,당기손익-공정가치측정금융자산평가손실,-673,백만원,2025Q3|한신평기준|당기손익-공정가치측정금융자산평가손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 당기손익-공정가치측정금융자산평가손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,당기손익-공정가치측정금융자산평가이익,1719770,백만원,2025Q3|한신평기준|당기손익-공정가치측정금융자산평가이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 당기손익-공정가치측정금융자산평가이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,당기순이익,1263660,백만원,2025Q3|한신평기준|당기순이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 당기순이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,대손상각비,1613,백만원,2025Q3|한신평기준|대손상각비|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 대손상각비 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,리스부채,154844,백만원,2025Q3|한신평기준|리스부채|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 리스부채 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,매출액,4927400,백만원,2025Q3|한신평기준|매출액|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 매출액 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,무형자산상각비,36567,백만원,2025Q3|한신평기준|무형자산상각비|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 무형자산상각비 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,무형자산의 취득,4376,백만원,2025Q3|한신평기준|무형자산의 취득|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 무형자산의 취득 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,무형자산처분손실,-47,백만원,2025Q3|한신평기준|무형자산처분손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 무형자산처분손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,무형자산처분이익,18,백만원,2025Q3|한신평기준|무형자산처분이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 무형자산처분이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,배당금수취,73568,백만원,2025Q3|한신평기준|배당금수취|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 배당금수취 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,배당순손익,72130,백만원,2025Q3|한신평기준|배당순손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 배당순손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,부채비율,118,%,2025Q3|한신평기준|부채비율|%,2025 Q3 | 2025-09-30 | 한신평기준 | 부채비율 | %
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,부채총계,8761130,백만원,2025Q3|한신평기준|부채총계|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 부채총계 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,사용권자산상각비,23251,백만원,2025Q3|한신평기준|사용권자산상각비|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 사용권자산상각비 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,사용권자산손상차손환입,3739,백만원,2025Q3|한신평기준|사용권자산손상차손환입|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 사용권자산손상차손환입 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,사용권자산재평가손실,-5126,백만원,2025Q3|한신평기준|사용권자산재평가손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 사용권자산재평가손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,사용권자산처분이익,128,백만원,2025Q3|한신평기준|사용권자산처분이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 사용권자산처분이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,세전손익,1821550,백만원,2025Q3|한신평기준|세전손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 세전손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,순차입금,4080560,백만원,2025Q3|한신평기준|순차입금|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 순차입금 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,순차입금/EBITDA(배),4,배,2025Q3|한신평기준|순차입금/EBITDA(배)|배,2025 Q3 | 2025-09-30 | 한신평기준 | 순차입금/EBITDA(배) | 배
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,영업이익,361088,백만원,2025Q3|한신평기준|영업이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 영업이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,영업이익률,7,%,2025Q3|한신평기준|영업이익률|%,2025 Q3 | 2025-09-30 | 한신평기준 | 영업이익률 | %
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,영업활동으로인한자산ㆍ부채의변동,-158121,백만원,2025Q3|한신평기준|영업활동으로인한자산ㆍ부채의변동|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 영업활동으로인한자산ㆍ부채의변동 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,영업활동현금흐름,411601,백만원,2025Q3|한신평기준|영업활동현금흐름|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 영업활동현금흐름 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,외화환산손실,-110771,백만원,2025Q3|한신평기준|외화환산손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 외화환산손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,외화환산이익,67748,백만원,2025Q3|한신평기준|외화환산이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 외화환산이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,외환관련순손익,-49459,백만원,2025Q3|한신평기준|외환관련순손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 외환관련순손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,외환차손,-86311,백만원,2025Q3|한신평기준|외환차손|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 외환차손 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,외환차익,79875,백만원,2025Q3|한신평기준|외환차익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 외환차익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,유무형리스자산관련순손익,-32455,백만원,2025Q3|한신평기준|유무형리스자산관련순손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 유무형리스자산관련순손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,유형자산손상차손,-8067,백만원,2025Q3|한신평기준|유형자산손상차손|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 유형자산손상차손 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,유형자산의 취득,211857,백만원,2025Q3|한신평기준|유형자산의 취득|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 유형자산의 취득 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,유형자산재평가손실,-15489,백만원,2025Q3|한신평기준|유형자산재평가손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 유형자산재평가손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,유형자산처분손실,-5868,백만원,2025Q3|한신평기준|유형자산처분손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 유형자산처분손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,유형자산처분이익,1971,백만원,2025Q3|한신평기준|유형자산처분이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 유형자산처분이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,이자비용,-248052,백만원,2025Q3|한신평기준|이자비용|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 이자비용 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,이자비용,248052,백만원,2025Q3|한신평기준|이자비용|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 이자비용 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,이자수익,16721,백만원,2025Q3|한신평기준|이자수익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 이자수익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,이자수취,20633,백만원,2025Q3|한신평기준|이자수취|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 이자수취 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,이자순손익,-231331,백만원,2025Q3|한신평기준|이자순손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 이자순손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,이자지급,193797,백만원,2025Q3|한신평기준|이자지급|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 이자지급 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,자본총계,7450750,백만원,2025Q3|한신평기준|자본총계|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 자본총계 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,자산총계,16211900,백만원,2025Q3|한신평기준|자산총계|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 자산총계 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,조정,1671,백만원,2025Q3|한신평기준|조정|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 조정 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,종속/관계기업지분관련순손익,8679,백만원,2025Q3|한신평기준|종속/관계기업지분관련순손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 종속/관계기업지분관련순손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,지분법손익,8679,백만원,2025Q3|한신평기준|지분법손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 지분법손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,차입금,5059500,백만원,2025Q3|한신평기준|차입금|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 차입금 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,차입금의존도,32,%,2025Q3|한신평기준|차입금의존도|%,2025 Q3 | 2025-09-30 | 한신평기준 | 차입금의존도 | %
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,총차입금,5214340,백만원,2025Q3|한신평기준|총차입금|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 총차입금 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,총차입금/EBITDA(배),5,배,2025Q3|한신평기준|총차입금/EBITDA(배)|배,2025 Q3 | 2025-09-30 | 한신평기준 | 총차입금/EBITDA(배) | 배
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,퇴직급여,62637,백만원,2025Q3|한신평기준|퇴직급여|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 퇴직급여 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,투자부동산재평가손실,-4580,백만원,2025Q3|한신평기준|투자부동산재평가손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 투자부동산재평가손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,투자부동산재평가이익,865,백만원,2025Q3|한신평기준|투자부동산재평가이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 투자부동산재평가이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,투자자산관련순손익,1716190,백만원,2025Q3|한신평기준|투자자산관련순손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 투자자산관련순손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,파생상품거래손실,-909,백만원,2025Q3|한신평기준|파생상품거래손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 파생상품거래손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,파생상품거래이익,5605,백만원,2025Q3|한신평기준|파생상품거래이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 파생상품거래이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,파생상품관련순손익,-63518,백만원,2025Q3|한신평기준|파생상품관련순손익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 파생상품관련순손익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,파생상품평가손실,-73656,백만원,2025Q3|한신평기준|파생상품평가손실|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 파생상품평가손실 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,파생상품평가이익,5442,백만원,2025Q3|한신평기준|파생상품평가이익|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 파생상품평가이익 | 백만원
한신평기준,2025-09-30,2025,Q3,2025 Q3,전사,한신평,현금및현금성자산,915208,백만원,2025Q3|한신평기준|현금및현금성자산|백만원,2025 Q3 | 2025-09-30 | 한신평기준 | 현금및현금성자산 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,금융수익,181884,백만원,2025Q4|연결손익계산서|금융수익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 금융수익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,금융원가,428508,백만원,2025Q4|연결손익계산서|금융원가|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 금융원가 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,기타손실,-435429,백만원,2025Q4|연결손익계산서|기타손실|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 기타손실 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,기타영업외손익,-355408,백만원,2025Q4|연결손익계산서|기타영업외손익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 기타영업외손익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,기타이익,80021,백만원,2025Q4|연결손익계산서|기타이익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 기타이익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,기타포괄손익,98902,백만원,2025Q4|연결손익계산서|기타포괄손익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 기타포괄손익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),19,백만원,2025Q4|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,당기순손익,274837,백만원,2025Q4|연결손익계산서|당기순손익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 당기순손익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,매출액,1556418,백만원,2025Q4|연결손익계산서|매출액|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 매출액 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,매출원가,1167703,백만원,2025Q4|연결손익계산서|매출원가|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 매출원가 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,매출총이익,388715,백만원,2025Q4|연결손익계산서|매출총이익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 매출총이익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,법인세비용(수익),292440,백만원,2025Q4|연결손익계산서|법인세비용(수익)|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 법인세비용(수익) | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,법인세비용차감전순손익,567277,백만원,2025Q4|연결손익계산서|법인세비용차감전순손익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 법인세비용차감전순손익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,순금융손익,861022,백만원,2025Q4|연결손익계산서|순금융손익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 순금융손익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,영업이익,66527,백만원,2025Q4|연결손익계산서|영업이익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 영업이익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,재평가이익,-908663,백만원,2025Q4|연결손익계산서|재평가이익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 재평가이익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,재평가잉여금,897100,백만원,2025Q4|연결손익계산서|재평가잉여금|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 재평가잉여금 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,지배기업소유주지분,274837,백만원,2025Q4|연결손익계산서|지배기업소유주지분|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 지배기업소유주지분 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,지배기업소유주지분,373739,백만원,2025Q4|연결손익계산서|지배기업소유주지분|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 지배기업소유주지분 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,지분법손익,-4864,백만원,2025Q4|연결손익계산서|지분법손익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 지분법손익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,지분법이익잉여금 ?,6796,백만원,2025Q4|연결손익계산서|지분법이익잉여금 ?|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 지분법이익잉여금 ? | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,지분법자본변동,285,백만원,2025Q4|연결손익계산서|지분법자본변동|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 지분법자본변동 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,지분법자본변동?,2915,백만원,2025Q4|연결손익계산서|지분법자본변동?|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 지분법자본변동? | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,총포괄손익,373739,백만원,2025Q4|연결손익계산서|총포괄손익|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 총포괄손익 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,판매비와관리비,322188,백만원,2025Q4|연결손익계산서|판매비와관리비|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 판매비와관리비 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,해외사업장순투자위험회피,-6348,백만원,2025Q4|연결손익계산서|해외사업장순투자위험회피|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 해외사업장순투자위험회피 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,해외사업환산손익 등,54681,백만원,2025Q4|연결손익계산서|해외사업환산손익 등|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 해외사업환산손익 등 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,확정급여제도의 재측정요소,52117,백만원,2025Q4|연결손익계산서|확정급여제도의 재측정요소|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 확정급여제도의 재측정요소 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,51248,백만원,2025Q4|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원
연결손익계산서,2025-10-01,2025,Q4,2025 Q4,전사,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,47655,백만원,2025Q4|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2025 Q4 | 2025-10-01 | 연결손익계산서 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타부채,262319,백만원,2025Q4|재무상태표|기타부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타부채,785230,백만원,2025Q4|재무상태표|기타부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타비유동금융부채,11164,백만원,2025Q4|재무상태표|기타비유동금융부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타비유동금융부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타비유동금융자산,5459062,백만원,2025Q4|재무상태표|기타비유동금융자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타비유동금융자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타유동금융부채,275329,백만원,2025Q4|재무상태표|기타유동금융부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타유동금융부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타유동금융자산,97,백만원,2025Q4|재무상태표|기타유동금융자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타유동금융자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타장기종업원급여부채,62228,백만원,2025Q4|재무상태표|기타장기종업원급여부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타장기종업원급여부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타채권,84639,백만원,2025Q4|재무상태표|기타채권|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타채권 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,기타포괄손익누계액,1004614,백만원,2025Q4|재무상태표|기타포괄손익누계액|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 기타포괄손익누계액 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,단기금융상품,36839,백만원,2025Q4|재무상태표|단기금융상품|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 단기금융상품 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,단기차입금,758686,백만원,2025Q4|재무상태표|단기차입금|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 단기차입금 | 백만원
