구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
dart_OtherLosses기타손실,기타손실,07-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,dart_OtherLosses,기타손실,,"172,814,831,526",,,"104,526,991,890","72,854,015,166"
ifrs_ProfitLossBeforeTax법인세비용차감전순이익(손실),법인세비용차감전이익,08,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,"8,623,361,239",,,"192,203,490,394","214,529,571,318"
ifrs_IncomeTaxExpenseContinuingOperations법인세비용,법인세비용(수익),09,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,"35,653,022,637",,,"59,898,354,391","57,512,435,336"
ifrs_ProfitLoss당기순이익(손실),당기순손익,10,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,"-27,029,661,398",,,"132,305,136,003","157,017,135,982"
ifrs_OtherComprehensiveIncome기타포괄손익,기타포괄손익,11,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_OtherComprehensiveIncome,기타포괄손익,,"18,482,130,030",,,"48,893,317,515","-462,865,777,018"
dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),   후속기간에 당기손익으로 재분류되는 항목,11-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,
ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax      매도가능금융자산평가손익(세후기타포괄손익),      매도가능금융자산평가손익(세후기타포괄손익),11-01-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,      매도가능금융자산평가손익(세후기타포괄손익),,,,,"33,526,938,615","-456,515,708,220"
dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax   당기손익으로 재분류되지 않는항목(세후기타포괄손익),   후속기간에 당기손익으로 재분류되지 않는 항목,11-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,
dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans      확정급여제도의 재측정손익(세후기타포괄손익),      확정급여제도의 재측정요소,11-02-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,      확정급여제도의 재측정손익(세후기타포괄손익),,"18,482,130,030",,,"15,366,378,900","-6,350,068,798"
ifrs_ComprehensiveIncome총포괄손익,총포괄손익,12,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_ComprehensiveIncome,총포괄손익,,"-8,547,531,368",,,"181,198,453,518","-305,848,641,036"
ifrs_EarningsPerShareAbstract주당이익 [abstract],주당손익,13,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
ifrs_BasicEarningsLossPerShare   기본주당이익(손실),주당손익,13,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,"-2,749",,,"13,455","16,022"
ifrs_DilutedEarningsLossPerShare   희석주당이익(손실),   희석주당이익(손실),13-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-12-31,사업보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),,"-2,749",,,"13,455","16,022"
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
ifrs_Revenue매출액,매출액,01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_Revenue,매출액,"805,678,990,528","805,678,990,528","768,902,200,313","768,902,200,313",,
ifrs_CostOfSales매출원가,매출원가,02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_CostOfSales,매출원가,"636,589,318,573","636,589,318,573","586,609,171,452","586,609,171,452",,
ifrs_GrossProfit매출총이익,매출총이익,03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_GrossProfit,매출총이익,"169,089,671,955","169,089,671,955","182,293,028,861","182,293,028,861",,
dart_TotalSellingGeneralAdministrativeExpenses판매비와관리비,판매비와관리비,04,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"120,479,659,934","120,479,659,934","122,110,333,072","122,110,333,072",,
dart_OperatingIncomeLoss영업이익(손실),영업이익,05,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"48,610,012,021","48,610,012,021","60,182,695,789","60,182,695,789",,
ifrs_FinanceIncome금융수익,금융수익,06-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_FinanceIncome,금융수익,"502,163,013,178","502,163,013,178","200,523,242,383","200,523,242,383",,
ifrs_FinanceCosts금융원가,금융원가,06-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_FinanceCosts,금융원가,"54,625,641,173","54,625,641,173","89,574,879,239","89,574,879,239",,
dart_OtherGains기타이익,기타이익,07-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,dart_OtherGains,기타이익,"9,771,222,760","9,771,222,760","9,287,074,710","9,287,074,710",,
dart_OtherLosses기타손실,기타손실,07-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,dart_OtherLosses,기타손실,"8,176,484,342","8,176,484,342","9,386,724,646","9,386,724,646",,
ifrs_ProfitLossBeforeTax법인세비용차감전순이익(손실),법인세비용차감전이익,08,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"497,742,122,444","497,742,122,444","171,031,408,997","171,031,408,997",,
ifrs_IncomeTaxExpenseContinuingOperations법인세비용,법인세비용(수익),09,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,"128,637,834,765","128,637,834,765","38,731,652,436","38,731,652,436",,
ifrs_ProfitLoss분기순이익(손실),당기순손익,10,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_ProfitLoss,분기순이익(손실),"369,104,287,679","369,104,287,679","132,299,756,561","132,299,756,561",,
ifrs_OtherComprehensiveIncome기타포괄손익,기타포괄손익,11,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_OtherComprehensiveIncome,기타포괄손익,,,,,,
ifrs_ComprehensiveIncome총포괄손익,총포괄손익,12,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_ComprehensiveIncome,총포괄손익,"369,104,287,679","369,104,287,679","132,299,756,561","132,299,756,561",,
ifrs_EarningsPerShareAbstract주당이익 [abstract],주당손익,13,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
ifrs_BasicEarningsLossPerShare   기본주당이익(손실),주당손익,13,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),"37,536","37,536","13,454","13,454",,
ifrs_DilutedEarningsLossPerShare   희석주당이익(손실),   희석주당이익(손실),13-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-03-31,1분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),"37,536","37,536","13,454","13,454",,
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 반기 3개월,당기 반기 누적,전기 반기 3개월,전기 반기 누적,전기,전전기
ifrs_Revenue매출액,매출액,01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_Revenue,매출액,"885,738,582,706","1,691,417,573,234","884,074,853,545","1,652,977,053,858",,
ifrs_CostOfSales매출원가,매출원가,02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_CostOfSales,매출원가,"679,914,420,991","1,316,503,739,564","672,141,686,799","1,258,750,858,251",,
ifrs_GrossProfit매출총이익,매출총이익,03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_GrossProfit,매출총이익,"205,824,161,715","374,913,833,670","211,933,166,746","394,226,195,607",,
dart_TotalSellingGeneralAdministrativeExpenses판매비와관리비,판매비와관리비,04,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"131,144,254,182","251,623,914,116","128,880,924,168","250,991,257,240",,
dart_OperatingIncomeLoss영업이익,영업이익,05,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,영업이익,"74,679,907,533","123,289,919,554","83,052,242,578","143,234,938,367",,
entity00105271_udf_IS_201888185213764_StatementOfComprehensiveIncomeAbstract순금융손익,순금융손익,06,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,entity00105271_udf_IS_201888185213764_StatementOfComprehensiveIncomeAbstract,순금융손익,"-523,665,907,330","-76,059,935,325","677,061,819,821","788,010,182,965",,
