데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text,variant
재무상태표,2023-10-01,2023,Q4,2023 Q4,전사,연결재무상태표,현금및현금성자산,1045142.0,백만원,2023Q4|재무상태표|전사|연결재무상태표|현금및현금성자산|백만원|expanded,2023년 4분기 전사 연결재무상태표 기준 현금및현금성자산 | 2023 Q4 전사 현금및현금성자산 | 2023-10-01 기준 현금및현금성자산 | 전사 현금및현금성자산 | 연결재무상태표 현금및현금성자산 | 재무상태표 | 연결재무상태표 | balance sheet | B/S | 현금성자산 | cash and cash equivalents | cash | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-10-01 | 전사 | 현금및현금성자산 | 약 10451.4억원 | 2023년 Q4 현금및현금성자산 얼마야? | 현금및현금성자산 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,당기순이익,92503.0,백만원,2023Q4|주요재무지표|전사|당기순이익|백만원|expanded,2023년 4분기 전사 기준 당기순이익 | 2023 Q4 전사 당기순이익 | 2023-12-31 기준 당기순이익 | 전사 당기순이익 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 순이익 | net income | net profit | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 당기순이익 | 약 925.0억원 | 2023년 Q4 당기순이익 얼마야? | 당기순이익 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,당기순이익증가율,222.7,%,2023Q4|주요재무지표|전사|당기순이익증가율|%|expanded,2023년 4분기 전사 기준 당기순이익증가율 | 2023 Q4 전사 당기순이익증가율 | 2023-12-31 기준 당기순이익증가율 | 전사 당기순이익증가율 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 순이익 | net income | net profit | profit | % | 비율 | ratio | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 당기순이익증가율 | 2023년 Q4 당기순이익증가율 얼마야? | 당기순이익증가율 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,부채비율,145.1,%,2023Q4|주요재무지표|전사|부채비율|%|expanded,2023년 4분기 전사 기준 부채비율 | 2023 Q4 전사 부채비율 | 2023-12-31 기준 부채비율 | 전사 부채비율 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | debt ratio | 부채/자본 | ratio | % | 비율 | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 부채비율 | 2023년 Q4 부채비율 얼마야? | 부채비율 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,부채총계,7905942.0,백만원,2023Q4|주요재무지표|전사|부채총계|백만원|expanded,2023년 4분기 전사 기준 부채총계 | 2023 Q4 전사 부채총계 | 2023-12-31 기준 부채총계 | 전사 부채총계 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 총부채 | liabilities | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 부채총계 | 약 79059.4억원 | 2023년 Q4 부채총계 얼마야? | 부채총계 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,유동부채,3836444.0,백만원,2023Q4|주요재무지표|전사|유동부채|백만원|expanded,2023년 4분기 전사 기준 유동부채 | 2023 Q4 전사 유동부채 | 2023-12-31 기준 유동부채 | 전사 유동부채 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 유동부채 | 약 38364.4억원 | 2023년 Q4 유동부채 얼마야? | 유동부채 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,유동비율,108.9,%,2023Q4|주요재무지표|전사|유동비율|%|expanded,2023년 4분기 전사 기준 유동비율 | 2023 Q4 전사 유동비율 | 2023-12-31 기준 유동비율 | 전사 유동비율 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | current ratio | ratio | % | 비율 | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 유동비율 | 2023년 Q4 유동비율 얼마야? | 유동비율 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,유동자산,4178193.0,백만원,2023Q4|주요재무지표|전사|유동자산|백만원|expanded,2023년 4분기 전사 기준 유동자산 | 2023 Q4 전사 유동자산 | 2023-12-31 기준 유동자산 | 전사 유동자산 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 유동자산 | 약 41781.9억원 | 2023년 Q4 유동자산 얼마야? | 유동자산 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,자기자본,5447529.0,백만원,2023Q4|주요재무지표|전사|자기자본|백만원|expanded,2023년 4분기 전사 기준 자기자본 | 2023 Q4 전사 자기자본 | 2023-12-31 기준 자기자본 | 전사 자기자본 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | equity | 자본 | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 자기자본 | 약 54475.3억원 | 2023년 Q4 자기자본 얼마야? | 자기자본 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,자기자본비율,40.8,%,2023Q4|주요재무지표|전사|자기자본비율|%|expanded,2023년 4분기 전사 기준 자기자본비율 | 2023 Q4 전사 자기자본비율 | 2023-12-31 기준 자기자본비율 | 전사 자기자본비율 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | equity | 자본 | ratio | % | 비율 | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 자기자본비율 | 2023년 Q4 자기자본비율 얼마야? | 자기자본비율 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,자기자본순이익률(roe),1.7,%,2023Q4|주요재무지표|전사|자기자본순이익률(roe)|%|expanded,2023년 4분기 전사 기준 자기자본순이익률(roe) | 2023 Q4 전사 자기자본순이익률(roe) | 2023-12-31 기준 자기자본순이익률(roe) | 전사 자기자본순이익률(roe) | 주요재무지표 | 재무지표 | financial indicators | financial metrics | equity | 자본 | profit | % | 비율 | ratio | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 자기자본순이익률(roe) | 2023년 Q4 자기자본순이익률(roe) 얼마야? | 자기자본순이익률(roe) 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,자산총계,13353471.0,백만원,2023Q4|주요재무지표|전사|자산총계|백만원|expanded,2023년 4분기 전사 기준 자산총계 | 2023 Q4 전사 자산총계 | 2023-12-31 기준 자산총계 | 전사 자산총계 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 총자산 | assets | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 자산총계 | 약 133534.7억원 | 2023년 Q4 자산총계 얼마야? | 자산총계 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,차입금,5150850.0,백만원,2023Q4|주요재무지표|전사|차입금|백만원|expanded,2023년 4분기 전사 기준 차입금 | 2023 Q4 전사 차입금 | 2023-12-31 기준 차입금 | 전사 차입금 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | borrowings dependence | borrowings | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 차입금 | 약 51508.5억원 | 2023년 Q4 차입금 얼마야? | 차입금 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,차입금의존도,38.6,%,2023Q4|주요재무지표|전사|차입금의존도|%|expanded,2023년 4분기 전사 기준 차입금의존도 | 2023 Q4 전사 차입금의존도 | 2023-12-31 기준 차입금의존도 | 전사 차입금의존도 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | borrowings dependence | borrowings | % | 비율 | ratio | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 차입금의존도 | 2023년 Q4 차입금의존도 얼마야? | 차입금의존도 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,총자산이익률,0.7,%,2023Q4|주요재무지표|전사|총자산이익률|%|expanded,2023년 4분기 전사 기준 총자산이익률 | 2023 Q4 전사 총자산이익률 | 2023-12-31 기준 총자산이익률 | 전사 총자산이익률 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | profit | % | 비율 | ratio | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 총자산이익률 | 2023년 Q4 총자산이익률 얼마야? | 총자산이익률 수치 확인,expanded
주요재무지표,2023-12-31,2023,Q4,2023 Q4,전사,전체,총자산증가율,1.8,%,2023Q4|주요재무지표|전사|총자산증가율|%|expanded,2023년 4분기 전사 기준 총자산증가율 | 2023 Q4 전사 총자산증가율 | 2023-12-31 기준 총자산증가율 | 전사 총자산증가율 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | % | 비율 | ratio | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 총자산증가율 | 2023년 Q4 총자산증가율 얼마야? | 총자산증가율 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,감가상각비,1836.0,백만원,2023Q4|판매관리비|전사|감가상각비|백만원|expanded,2023년 4분기 전사 기준 감가상각비 | 2023 Q4 전사 감가상각비 | 2023-12-31 기준 감가상각비 | 전사 감가상각비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 감가상각비 | 약 18.4억원 | 2023년 Q4 감가상각비 얼마야? | 감가상각비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,감가상각비,5989.0,백만원,2023Q4|판매관리비|전사|감가상각비|백만원|expanded,2023년 4분기 전사 기준 감가상각비 | 2023 Q4 전사 감가상각비 | 2023-12-31 기준 감가상각비 | 전사 감가상각비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 감가상각비 | 약 59.9억원 | 2023년 Q4 감가상각비 얼마야? | 감가상각비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,광고선전비,6495.0,백만원,2023Q4|판매관리비|전사|광고선전비|백만원|expanded,2023년 4분기 전사 기준 광고선전비 | 2023 Q4 전사 광고선전비 | 2023-12-31 기준 광고선전비 | 전사 광고선전비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 광고선전비 | 약 65.0억원 | 2023년 Q4 광고선전비 얼마야? | 광고선전비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,광고선전비,8169.0,백만원,2023Q4|판매관리비|전사|광고선전비|백만원|expanded,2023년 4분기 전사 기준 광고선전비 | 2023 Q4 전사 광고선전비 | 2023-12-31 기준 광고선전비 | 전사 광고선전비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 광고선전비 | 약 81.7억원 | 2023년 Q4 광고선전비 얼마야? | 광고선전비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,급여,45360.0,백만원,2023Q4|판매관리비|전사|급여|백만원|expanded,2023년 4분기 전사 기준 급여 | 2023 Q4 전사 급여 | 2023-12-31 기준 급여 | 전사 급여 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 급여 | 약 453.6억원 | 2023년 Q4 급여 얼마야? | 급여 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,급여,97849.0,백만원,2023Q4|판매관리비|전사|급여|백만원|expanded,2023년 4분기 전사 기준 급여 | 2023 Q4 전사 급여 | 2023-12-31 기준 급여 | 전사 급여 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 급여 | 약 978.5억원 | 2023년 Q4 급여 얼마야? | 급여 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,기술개발비,16304.0,백만원,2023Q4|판매관리비|전사|기술개발비|백만원|expanded,2023년 4분기 전사 기준 기술개발비 | 2023 Q4 전사 기술개발비 | 2023-12-31 기준 기술개발비 | 전사 기술개발비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 기술개발비 | 약 163.0억원 | 2023년 Q4 기술개발비 얼마야? | 기술개발비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,기술개발비,40620.0,백만원,2023Q4|판매관리비|전사|기술개발비|백만원|expanded,2023년 4분기 전사 기준 기술개발비 | 2023 Q4 전사 기술개발비 | 2023-12-31 기준 기술개발비 | 전사 기술개발비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 기술개발비 | 약 406.2억원 | 2023년 Q4 기술개발비 얼마야? | 기술개발비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,기타,12848.0,백만원,2023Q4|판매관리비|전사|기타|백만원|expanded,2023년 4분기 전사 기준 기타 | 2023 Q4 전사 기타 | 2023-12-31 기준 기타 | 전사 기타 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 기타 | 약 128.5억원 | 2023년 Q4 기타 얼마야? | 기타 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,기타,32625.0,백만원,2023Q4|판매관리비|전사|기타|백만원|expanded,2023년 4분기 전사 기준 기타 | 2023 Q4 전사 기타 | 2023-12-31 기준 기타 | 전사 기타 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 기타 | 약 326.2억원 | 2023년 Q4 기타 얼마야? | 기타 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,대손상각비(대손충당금환입),139.0,백만원,2023Q4|판매관리비|전사|대손상각비(대손충당금환입)|백만원|expanded,2023년 4분기 전사 기준 대손상각비(대손충당금환입) | 2023 Q4 전사 대손상각비(대손충당금환입) | 2023-12-31 기준 대손상각비(대손충당금환입) | 전사 대손상각비(대손충당금환입) | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 대손상각비(대손충당금환입) | 약 1.4억원 | 2023년 Q4 대손상각비(대손충당금환입) 얼마야? | 대손상각비(대손충당금환입) 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,무형자산상각비,10091.0,백만원,2023Q4|판매관리비|전사|무형자산상각비|백만원|expanded,2023년 4분기 전사 기준 무형자산상각비 | 2023 Q4 전사 무형자산상각비 | 2023-12-31 기준 무형자산상각비 | 전사 무형자산상각비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 무형자산상각비 | 약 100.9억원 | 2023년 Q4 무형자산상각비 얼마야? | 무형자산상각비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,무형자산상각비,259.0,백만원,2023Q4|판매관리비|전사|무형자산상각비|백만원|expanded,2023년 4분기 전사 기준 무형자산상각비 | 2023 Q4 전사 무형자산상각비 | 2023-12-31 기준 무형자산상각비 | 전사 무형자산상각비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 무형자산상각비 | 약 2.6억원 | 2023년 Q4 무형자산상각비 얼마야? | 무형자산상각비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,복리후생비,4527.0,백만원,2023Q4|판매관리비|전사|복리후생비|백만원|expanded,2023년 4분기 전사 기준 복리후생비 | 2023 Q4 전사 복리후생비 | 2023-12-31 기준 복리후생비 | 전사 복리후생비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 복리후생비 | 약 45.3억원 | 2023년 Q4 복리후생비 얼마야? | 복리후생비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,복리후생비,6561.0,백만원,2023Q4|판매관리비|전사|복리후생비|백만원|expanded,2023년 4분기 전사 기준 복리후생비 | 2023 Q4 전사 복리후생비 | 2023-12-31 기준 복리후생비 | 전사 복리후생비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 복리후생비 | 약 65.6억원 | 2023년 Q4 복리후생비 얼마야? | 복리후생비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,사용권자산상각비,9376.0,백만원,2023Q4|판매관리비|전사|사용권자산상각비|백만원|expanded,2023년 4분기 전사 기준 사용권자산상각비 | 2023 Q4 전사 사용권자산상각비 | 2023-12-31 기준 사용권자산상각비 | 전사 사용권자산상각비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 사용권자산상각비 | 약 93.8억원 | 2023년 Q4 사용권자산상각비 얼마야? | 사용권자산상각비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,운반비,25302.0,백만원,2023Q4|판매관리비|전사|운반비|백만원|expanded,2023년 4분기 전사 기준 운반비 | 2023 Q4 전사 운반비 | 2023-12-31 기준 운반비 | 전사 운반비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 운반비 | 약 253.0억원 | 2023년 Q4 운반비 얼마야? | 운반비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,운반비,27916.0,백만원,2023Q4|판매관리비|전사|운반비|백만원|expanded,2023년 4분기 전사 기준 운반비 | 2023 Q4 전사 운반비 | 2023-12-31 기준 운반비 | 전사 운반비 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 운반비 | 약 279.2억원 | 2023년 Q4 운반비 얼마야? | 운반비 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,지급수수료,30883.0,백만원,2023Q4|판매관리비|전사|지급수수료|백만원|expanded,2023년 4분기 전사 기준 지급수수료 | 2023 Q4 전사 지급수수료 | 2023-12-31 기준 지급수수료 | 전사 지급수수료 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 지급수수료 | 약 308.8억원 | 2023년 Q4 지급수수료 얼마야? | 지급수수료 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,지급수수료,8418.0,백만원,2023Q4|판매관리비|전사|지급수수료|백만원|expanded,2023년 4분기 전사 기준 지급수수료 | 2023 Q4 전사 지급수수료 | 2023-12-31 기준 지급수수료 | 전사 지급수수료 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 지급수수료 | 약 84.2억원 | 2023년 Q4 지급수수료 얼마야? | 지급수수료 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,퇴직급여원가,10975.0,백만원,2023Q4|판매관리비|전사|퇴직급여원가|백만원|expanded,2023년 4분기 전사 기준 퇴직급여원가 | 2023 Q4 전사 퇴직급여원가 | 2023-12-31 기준 퇴직급여원가 | 전사 퇴직급여원가 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 퇴직급여원가 | 약 109.8억원 | 2023년 Q4 퇴직급여원가 얼마야? | 퇴직급여원가 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,퇴직급여원가,3466.0,백만원,2023Q4|판매관리비|전사|퇴직급여원가|백만원|expanded,2023년 4분기 전사 기준 퇴직급여원가 | 2023 Q4 전사 퇴직급여원가 | 2023-12-31 기준 퇴직급여원가 | 전사 퇴직급여원가 | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 퇴직급여원가 | 약 34.7억원 | 2023년 Q4 퇴직급여원가 얼마야? | 퇴직급여원가 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,판매비와관리비(총액),124954.0,백만원,2023Q4|판매관리비|전사|판매비와관리비(총액)|백만원|expanded,2023년 4분기 전사 기준 판매비와관리비(총액) | 2023 Q4 전사 판매비와관리비(총액) | 2023-12-31 기준 판매비와관리비(총액) | 전사 판매비와관리비(총액) | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 판매비와관리비(총액) | 약 1249.5억원 | 2023년 Q4 판매비와관리비(총액) 얼마야? | 판매비와관리비(총액) 수치 확인,expanded
판매관리비,2023-12-31,2023,Q4,2023 Q4,전사,전체,판매비와관리비(총액),281054.0,백만원,2023Q4|판매관리비|전사|판매비와관리비(총액)|백만원|expanded,2023년 4분기 전사 기준 판매비와관리비(총액) | 2023 Q4 전사 판매비와관리비(총액) | 2023-12-31 기준 판매비와관리비(총액) | 전사 판매비와관리비(총액) | 판매관리비 | 판관비 | SG&A | selling general administrative | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 판매비와관리비(총액) | 약 2810.5억원 | 2023년 Q4 판매비와관리비(총액) 얼마야? | 판매비와관리비(총액) 수치 확인,expanded
한신평기준,2023-12-31,2023,Q4,2023 Q4,전사,한신평,(-)배당금지급,-58833.0,백만원,2023Q4|한신평기준|전사|한신평|(-)배당금지급|백만원|expanded,2023년 4분기 전사 한신평 기준 (-)배당금지급 | 2023 Q4 전사 (-)배당금지급 | 2023-12-31 기준 (-)배당금지급 | 전사 (-)배당금지급 | 한신평 (-)배당금지급 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 한신평 | (-)배당금지급 | 약 -588.3억원 | 2023년 Q4 (-)배당금지급 얼마야? | (-)배당금지급 수치 확인,expanded
한신평기준,2023-12-31,2023,Q4,2023 Q4,전사,한신평,(-)운전자본투자,86894.0,백만원,2023Q4|한신평기준|전사|한신평|(-)운전자본투자|백만원|expanded,2023년 4분기 전사 한신평 기준 (-)운전자본투자 | 2023 Q4 전사 (-)운전자본투자 | 2023-12-31 기준 (-)운전자본투자 | 전사 (-)운전자본투자 | 한신평 (-)운전자본투자 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 한신평 | (-)운전자본투자 | 약 868.9억원 | 2023년 Q4 (-)운전자본투자 얼마야? | (-)운전자본투자 수치 확인,expanded
한신평기준,2023-12-31,2023,Q4,2023 Q4,전사,한신평,(-)자본적지출,389847.0,백만원,2023Q4|한신평기준|전사|한신평|(-)자본적지출|백만원|expanded,2023년 4분기 전사 한신평 기준 (-)자본적지출 | 2023 Q4 전사 (-)자본적지출 | 2023-12-31 기준 (-)자본적지출 | 전사 (-)자본적지출 | 한신평 (-)자본적지출 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 한신평 | (-)자본적지출 | 약 3898.5억원 | 2023년 Q4 (-)자본적지출 얼마야? | (-)자본적지출 수치 확인,expanded
한신평기준,2023-12-31,2023,Q4,2023 Q4,전사,한신평,EBITDA,830484.0,백만원,2023Q4|한신평기준|전사|한신평|EBITDA|백만원|expanded,2023년 4분기 전사 한신평 기준 EBITDA | 2023 Q4 전사 EBITDA | 2023-12-31 기준 EBITDA | 전사 EBITDA | 한신평 EBITDA | 한신평기준 | 에비타 | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 한신평 | EBITDA | 약 8304.8억원 | 2023년 Q4 EBITDA 얼마야? | EBITDA 수치 확인,expanded
한신평기준,2023-12-31,2023,Q4,2023 Q4,전사,한신평,EBITDA/매출액,13.0,%,2023Q4|한신평기준|전사|한신평|EBITDA/매출액|%|expanded,2023년 4분기 전사 한신평 기준 EBITDA/매출액 | 2023 Q4 전사 EBITDA/매출액 | 2023-12-31 기준 EBITDA/매출액 | 전사 EBITDA/매출액 | 한신평 EBITDA/매출액 | 한신평기준 | 매출 | sales | revenue | 에비타 | % | 비율 | ratio | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 한신평 | EBITDA/매출액 | 2023년 Q4 EBITDA/매출액 얼마야? | EBITDA/매출액 수치 확인,expanded
한신평기준,2023-12-31,2023,Q4,2023 Q4,전사,한신평,EBITDA/이자비용,3.0,%,2023Q4|한신평기준|전사|한신평|EBITDA/이자비용|%|expanded,2023년 4분기 전사 한신평 기준 EBITDA/이자비용 | 2023 Q4 전사 EBITDA/이자비용 | 2023-12-31 기준 EBITDA/이자비용 | 전사 EBITDA/이자비용 | 한신평 EBITDA/이자비용 | 한신평기준 | 에비타 | % | 비율 | ratio | 2023 Q4 | 2023년 Q4 | 2023년 4분기 | 2023-12-31 | 전사 | 한신평 | EBITDA/이자비용 | 2023년 Q4 EBITDA/이자비용 얼마야? | EBITDA/이자비용 수치 확인,expanded
