재무제표,계정과목,기간,연도,분기,기간표준,금액,단위,search_tag
연결손익계산서,매출액,3Q25,2025,Q3,2025 Q3,1622833,백만원,2025Q3|연결손익계산서|매출액
연결손익계산서,매출원가,3Q25,2025,Q3,2025 Q3,1206255,백만원,2025Q3|연결손익계산서|매출원가
연결손익계산서,매출총이익,3Q25,2025,Q3,2025 Q3,416578,백만원,2025Q3|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,3Q25,2025,Q3,2025 Q3,299314,백만원,2025Q3|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,3Q25,2025,Q3,2025 Q3,117264,백만원,2025Q3|연결손익계산서|영업이익
연결손익계산서,지분법손익,3Q25,2025,Q3,2025 Q3,-205,백만원,2025Q3|연결손익계산서|지분법손익
연결손익계산서,순금융손익,3Q25,2025,Q3,2025 Q3,364282,백만원,2025Q3|연결손익계산서|순금융손익
연결손익계산서,금융수익,3Q25,2025,Q3,2025 Q3,542870,백만원,2025Q3|연결손익계산서|금융수익
연결손익계산서,금융원가,3Q25,2025,Q3,2025 Q3,-178588,백만원,2025Q3|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,3Q25,2025,Q3,2025 Q3,-1951,백만원,2025Q3|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,3Q25,2025,Q3,2025 Q3,10059,백만원,2025Q3|연결손익계산서|기타이익
연결손익계산서,기타손실,3Q25,2025,Q3,2025 Q3,-12011,백만원,2025Q3|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,3Q25,2025,Q3,2025 Q3,479389,백만원,2025Q3|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),3Q25,2025,Q3,2025 Q3,153050,백만원,2025Q3|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,3Q25,2025,Q3,2025 Q3,326338,백만원,2025Q3|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,3Q25,2025,Q3,2025 Q3,62521,백만원,2025Q3|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,3Q25,2025,Q3,2025 Q3,67403,백만원,2025Q3|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,3Q25,2025,Q3,2025 Q3,1275,백만원,2025Q3|연결손익계산서|지분법자본변동?
연결손익계산서,해외사업환산손익 등,3Q25,2025,Q3,2025 Q3,66128,백만원,2025Q3|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,3Q25,2025,Q3,2025 Q3,-4882,백만원,2025Q3|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,재평가이익,3Q25,2025,Q3,2025 Q3,-85,백만원,2025Q3|연결손익계산서|재평가이익
연결손익계산서,확정급여제도의 재측정요소,3Q25,2025,Q3,2025 Q3,1949,백만원,2025Q3|연결손익계산서|확정급여제도의 재측정요소
연결손익계산서,지분법이익잉여금 ?,3Q25,2025,Q3,2025 Q3,-4829,백만원,2025Q3|연결손익계산서|지분법이익잉여금 ?
연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),3Q25,2025,Q3,2025 Q3,-1917,백만원,2025Q3|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)
연결손익계산서,총포괄손익,3Q25,2025,Q3,2025 Q3,388860,백만원,2025Q3|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,3Q25,2025,Q3,2025 Q3,326338,백만원,2025Q3|연결손익계산서|지배기업소유주지분
연결손익계산서,지배기업소유주지분,3Q25,2025,Q3,2025 Q3,388860,백만원,2025Q3|연결손익계산서|지배기업소유주지분
연결손익계산서,기본주당손익 (단위 : 원),3Q25,2025,Q3,2025 Q3,44375,백만원,2025Q3|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),3Q25,2025,Q3,2025 Q3,44375,백만원,2025Q3|연결손익계산서|희석주당손익 (단위 : 원)
연결손익계산서,매출액,4Q25,2025,Q4,2025 Q4,1556418,백만원,2025Q4|연결손익계산서|매출액
연결손익계산서,매출원가,4Q25,2025,Q4,2025 Q4,1167703,백만원,2025Q4|연결손익계산서|매출원가
연결손익계산서,매출총이익,4Q25,2025,Q4,2025 Q4,388715,백만원,2025Q4|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,4Q25,2025,Q4,2025 Q4,322188,백만원,2025Q4|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,4Q25,2025,Q4,2025 Q4,66527,백만원,2025Q4|연결손익계산서|영업이익
연결손익계산서,지분법손익,4Q25,2025,Q4,2025 Q4,-4864,백만원,2025Q4|연결손익계산서|지분법손익
연결손익계산서,순금융손익,4Q25,2025,Q4,2025 Q4,861022,백만원,2025Q4|연결손익계산서|순금융손익
연결손익계산서,금융수익,4Q25,2025,Q4,2025 Q4,181884,백만원,2025Q4|연결손익계산서|금융수익
연결손익계산서,금융원가,4Q25,2025,Q4,2025 Q4,428508,백만원,2025Q4|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,4Q25,2025,Q4,2025 Q4,-355408,백만원,2025Q4|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,4Q25,2025,Q4,2025 Q4,80021,백만원,2025Q4|연결손익계산서|기타이익
연결손익계산서,기타손실,4Q25,2025,Q4,2025 Q4,-435429,백만원,2025Q4|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,4Q25,2025,Q4,2025 Q4,567277,백만원,2025Q4|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),4Q25,2025,Q4,2025 Q4,292440,백만원,2025Q4|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,4Q25,2025,Q4,2025 Q4,274837,백만원,2025Q4|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,4Q25,2025,Q4,2025 Q4,98902,백만원,2025Q4|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,4Q25,2025,Q4,2025 Q4,51248,백만원,2025Q4|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,4Q25,2025,Q4,2025 Q4,2915,백만원,2025Q4|연결손익계산서|지분법자본변동?
연결손익계산서,해외사업장순투자위험회피,4Q25,2025,Q4,2025 Q4,-6348,백만원,2025Q4|연결손익계산서|해외사업장순투자위험회피
연결손익계산서,해외사업환산손익 등,4Q25,2025,Q4,2025 Q4,54681,백만원,2025Q4|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,4Q25,2025,Q4,2025 Q4,47655,백만원,2025Q4|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,지분법자본변동,4Q25,2025,Q4,2025 Q4,285,백만원,2025Q4|연결손익계산서|지분법자본변동
연결손익계산서,재평가이익,4Q25,2025,Q4,2025 Q4,-908663,백만원,2025Q4|연결손익계산서|재평가이익
연결손익계산서,확정급여제도의 재측정요소,4Q25,2025,Q4,2025 Q4,52117,백만원,2025Q4|연결손익계산서|확정급여제도의 재측정요소
연결손익계산서,지분법이익잉여금 ?,4Q25,2025,Q4,2025 Q4,6796,백만원,2025Q4|연결손익계산서|지분법이익잉여금 ?
연결손익계산서,재평가잉여금,4Q25,2025,Q4,2025 Q4,897100,백만원,2025Q4|연결손익계산서|재평가잉여금
연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),4Q25,2025,Q4,2025 Q4,19,백만원,2025Q4|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)
연결손익계산서,총포괄손익,4Q25,2025,Q4,2025 Q4,373739,백만원,2025Q4|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,4Q25,2025,Q4,2025 Q4,274837,백만원,2025Q4|연결손익계산서|지배기업소유주지분
연결손익계산서,지배기업소유주지분,4Q25,2025,Q4,2025 Q4,373739,백만원,2025Q4|연결손익계산서|지배기업소유주지분
