기준일,연도,분기,기간표준,데이터구분,구분,항목,수치,단위,search_tag,search_text,fact_text
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,기타포괄손익,-84266,백만원,2025Q2|연결손익계산서|기타포괄손익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 기타포괄손익 | 연결손익계산서 | 기타포괄손익 | 백만원,2025년 2분기 연결손익계산서 기준 기타포괄손익은 -84266백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),749,백만원,2025Q2|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원,2025년 2분기 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실)은 749백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,당기순손익,893271,백만원,2025Q2|연결손익계산서|당기순손익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 당기순손익 | 연결손익계산서 | 당기순손익 | 백만원,2025년 2분기 연결손익계산서 기준 당기순손익은 893271백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,매출액,1705264,백만원,2025Q2|연결손익계산서|매출액|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 매출액 | 연결손익계산서 | 매출액 | 매출 | revenue | sales | 백만원,2025년 2분기 연결손익계산서 기준 매출액은 1705264백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,매출원가,1267996,백만원,2025Q2|연결손익계산서|매출원가|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 매출원가 | 연결손익계산서 | 매출원가 | 백만원,2025년 2분기 연결손익계산서 기준 매출원가은 1267996백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,매출총이익,437268,백만원,2025Q2|연결손익계산서|매출총이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 매출총이익 | 연결손익계산서 | 매출총이익 | 백만원,2025년 2분기 연결손익계산서 기준 매출총이익은 437268백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,법인세비용(수익),373498,백만원,2025Q2|연결손익계산서|법인세비용(수익)|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 법인세비용(수익) | 연결손익계산서 | 법인세비용(수익) | 백만원,2025년 2분기 연결손익계산서 기준 법인세비용(수익)은 373498백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,법인세비용차감전순손익,1266769,백만원,2025Q2|연결손익계산서|법인세비용차감전순손익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 법인세비용차감전순손익 | 연결손익계산서 | 법인세비용차감전순손익 | 백만원,2025년 2분기 연결손익계산서 기준 법인세비용차감전순손익은 1266769백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,순금융손익,1129283,백만원,2025Q2|연결손익계산서|순금융손익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 순금융손익 | 연결손익계산서 | 순금융손익 | 백만원,2025년 2분기 연결손익계산서 기준 순금융손익은 1129283백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,영업이익,140381,백만원,2025Q2|연결손익계산서|영업이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 영업이익 | 연결손익계산서 | 영업이익 | operating profit | operating income | 백만원,2025년 2분기 연결손익계산서 기준 영업이익은 140381백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,재평가이익,1330,백만원,2025Q2|연결손익계산서|재평가이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 재평가이익 | 연결손익계산서 | 재평가이익 | 백만원,2025년 2분기 연결손익계산서 기준 재평가이익은 1330백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,지배기업소유주지분,893271,백만원,2025Q2|연결손익계산서|지배기업소유주지분|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 지배기업소유주지분 | 연결손익계산서 | 지배기업소유주지분 | 백만원,2025년 2분기 연결손익계산서 기준 지배기업소유주지분은 893271백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,지배기업소유주지분,809005,백만원,2025Q2|연결손익계산서|지배기업소유주지분|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 지배기업소유주지분 | 연결손익계산서 | 지배기업소유주지분 | 백만원,2025년 2분기 연결손익계산서 기준 지배기업소유주지분은 809005백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,지분법손익,2785,백만원,2025Q2|연결손익계산서|지분법손익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 지분법손익 | 연결손익계산서 | 지분법손익 | 백만원,2025년 2분기 연결손익계산서 기준 지분법손익은 2785백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,지분법이익잉여금 ?,-25,백만원,2025Q2|연결손익계산서|지분법이익잉여금 ?|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 지분법이익잉여금 ? | 연결손익계산서 | 지분법이익잉여금 ? | 백만원,2025년 2분기 연결손익계산서 기준 지분법이익잉여금 ?은 -25백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,지분법자본변동?,-920,백만원,2025Q2|연결손익계산서|지분법자본변동?|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 지분법자본변동? | 연결손익계산서 | 지분법자본변동? | 백만원,2025년 2분기 연결손익계산서 기준 지분법자본변동?은 -920백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,총포괄손익,809005,백만원,2025Q2|연결손익계산서|총포괄손익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 총포괄손익 | 연결손익계산서 | 총포괄손익 | 백만원,2025년 2분기 연결손익계산서 기준 총포괄손익은 809005백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,판매비와관리비,296887,백만원,2025Q2|연결손익계산서|판매비와관리비|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 판매비와관리비 | 연결손익계산서 | 판매비와관리비 | 백만원,2025년 2분기 연결손익계산서 기준 판매비와관리비은 296887백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,해외사업환산손익 등,-85400,백만원,2025Q2|연결손익계산서|해외사업환산손익 등|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 해외사업환산손익 등 | 연결손익계산서 | 해외사업환산손익 등 | 백만원,2025년 2분기 연결손익계산서 기준 해외사업환산손익 등은 -85400백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,-86319,백만원,2025Q2|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 후속기간에 당기손익으로 재분류되는 항목 | 연결손익계산서 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원,2025년 2분기 연결손익계산서 기준 후속기간에 당기손익으로 재분류되는 항목은 -86319백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,2053,백만원,2025Q2|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 후속기간에 당기손익으로 재분류되지 않는 항목 | 연결손익계산서 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원,2025년 2분기 연결손익계산서 기준 후속기간에 당기손익으로 재분류되지 않는 항목은 2053백만원이며 기준일은 2025-06-30입니다.
2025-06-30,2025,Q2,2025 Q2,연결손익계산서,연결손익계산서,희석주당손익 (단위 : 원),121465,백만원,2025Q2|연결손익계산서|희석주당손익 (단위 : 원)|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 희석주당손익 (단위 : 원) | 연결손익계산서 | 희석주당손익 (단위 : 원) | 백만원,2025년 2분기 연결손익계산서 기준 희석주당손익 (단위 : 원)은 121465백만원이며 기준일은 2025-06-30입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,금융수익,179436,백만원,2025Q1|연결손익계산서|금융수익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 금융수익 | 연결손익계산서 | 금융수익 | 백만원,2025년 1분기 연결손익계산서 기준 금융수익은 179436백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,금융원가,-230105,백만원,2025Q1|연결손익계산서|금융원가|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 금융원가 | 연결손익계산서 | 금융원가 | 백만원,2025년 1분기 연결손익계산서 기준 금융원가은 -230105백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,기본주당손익 (단위 : 원),5990,백만원,2025Q1|연결손익계산서|기본주당손익 (단위 : 원)|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 기본주당손익 (단위 : 원) | 연결손익계산서 | 기본주당손익 (단위 : 원) | 백만원,2025년 1분기 연결손익계산서 기준 기본주당손익 (단위 : 원)은 5990백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,기타손실,-27922,백만원,2025Q1|연결손익계산서|기타손실|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 기타손실 | 연결손익계산서 | 기타손실 | 백만원,2025년 1분기 연결손익계산서 기준 기타손실은 -27922백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,기타영업외손익,16522,백만원,2025Q1|연결손익계산서|기타영업외손익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 기타영업외손익 | 연결손익계산서 | 기타영업외손익 | 백만원,2025년 1분기 연결손익계산서 기준 기타영업외손익은 16522백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,기타이익,44443,백만원,2025Q1|연결손익계산서|기타이익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 기타이익 | 연결손익계산서 | 기타이익 | 백만원,2025년 1분기 연결손익계산서 기준 기타이익은 44443백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,기타포괄손익,1016411,백만원,2025Q1|연결손익계산서|기타포괄손익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 기타포괄손익 | 연결손익계산서 | 기타포괄손익 | 백만원,2025년 1분기 연결손익계산서 기준 기타포괄손익은 1016411백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),-2269,백만원,2025Q1|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원,2025년 1분기 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실)은 -2269백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,당기순손익,44050,백만원,2025Q1|연결손익계산서|당기순손익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 당기순손익 | 연결손익계산서 | 당기순손익 | 백만원,2025년 1분기 연결손익계산서 기준 당기순손익은 44050백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,매출액,1599305,백만원,2025Q1|연결손익계산서|매출액|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 매출액 | 연결손익계산서 | 매출액 | 매출 | revenue | sales | 백만원,2025년 1분기 연결손익계산서 기준 매출액은 1599305백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,매출원가,1204396,백만원,2025Q1|연결손익계산서|매출원가|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 매출원가 | 연결손익계산서 | 매출원가 | 백만원,2025년 1분기 연결손익계산서 기준 매출원가은 1204396백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,매출총이익,394909,백만원,2025Q1|연결손익계산서|매출총이익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 매출총이익 | 연결손익계산서 | 매출총이익 | 백만원,2025년 1분기 연결손익계산서 기준 매출총이익은 394909백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,법인세비용(수익),31345,백만원,2025Q1|연결손익계산서|법인세비용(수익)|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 법인세비용(수익) | 연결손익계산서 | 법인세비용(수익) | 백만원,2025년 1분기 연결손익계산서 기준 법인세비용(수익)은 31345백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,법인세비용차감전순손익,75395,백만원,2025Q1|연결손익계산서|법인세비용차감전순손익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 법인세비용차감전순손익 | 연결손익계산서 | 법인세비용차감전순손익 | 백만원,2025년 1분기 연결손익계산서 기준 법인세비용차감전순손익은 75395백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,순금융손익,-50670,백만원,2025Q1|연결손익계산서|순금융손익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 순금융손익 | 연결손익계산서 | 순금융손익 | 백만원,2025년 1분기 연결손익계산서 기준 순금융손익은 -50670백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,영업이익,103444,백만원,2025Q1|연결손익계산서|영업이익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 영업이익 | 연결손익계산서 | 영업이익 | operating profit | operating income | 백만원,2025년 1분기 연결손익계산서 기준 영업이익은 103444백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,재평가이익,907418,백만원,2025Q1|연결손익계산서|재평가이익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 재평가이익 | 연결손익계산서 | 재평가이익 | 백만원,2025년 1분기 연결손익계산서 기준 재평가이익은 907418백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,지배기업소유주지분,44050,백만원,2025Q1|연결손익계산서|지배기업소유주지분|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 지배기업소유주지분 | 연결손익계산서 | 지배기업소유주지분 | 백만원,2025년 1분기 연결손익계산서 기준 지배기업소유주지분은 44050백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,지배기업소유주지분,1060461,백만원,2025Q1|연결손익계산서|지배기업소유주지분|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 지배기업소유주지분 | 연결손익계산서 | 지배기업소유주지분 | 백만원,2025년 1분기 연결손익계산서 기준 지배기업소유주지분은 1060461백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,지분법손익,6099,백만원,2025Q1|연결손익계산서|지분법손익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 지분법손익 | 연결손익계산서 | 지분법손익 | 백만원,2025년 1분기 연결손익계산서 기준 지분법손익은 6099백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,지분법이익잉여금 ?,1026,백만원,2025Q1|연결손익계산서|지분법이익잉여금 ?|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 지분법이익잉여금 ? | 연결손익계산서 | 지분법이익잉여금 ? | 백만원,2025년 1분기 연결손익계산서 기준 지분법이익잉여금 ?은 1026백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,지분법자본변동,45323,백만원,2025Q1|연결손익계산서|지분법자본변동|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 지분법자본변동 | 연결손익계산서 | 지분법자본변동 | 백만원,2025년 1분기 연결손익계산서 기준 지분법자본변동은 45323백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,지분법자본변동?,3690,백만원,2025Q1|연결손익계산서|지분법자본변동?|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 지분법자본변동? | 연결손익계산서 | 지분법자본변동? | 백만원,2025년 1분기 연결손익계산서 기준 지분법자본변동?은 3690백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,총포괄손익,1060461,백만원,2025Q1|연결손익계산서|총포괄손익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 총포괄손익 | 연결손익계산서 | 총포괄손익 | 백만원,2025년 1분기 연결손익계산서 기준 총포괄손익은 1060461백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,판매비와관리비,291466,백만원,2025Q1|연결손익계산서|판매비와관리비|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 판매비와관리비 | 연결손익계산서 | 판매비와관리비 | 백만원,2025년 1분기 연결손익계산서 기준 판매비와관리비은 291466백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,해외사업환산손익 등,61223,백만원,2025Q1|연결손익계산서|해외사업환산손익 등|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 해외사업환산손익 등 | 연결손익계산서 | 해외사업환산손익 등 | 백만원,2025년 1분기 연결손익계산서 기준 해외사업환산손익 등은 61223백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,64913,백만원,2025Q1|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 후속기간에 당기손익으로 재분류되는 항목 | 연결손익계산서 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원,2025년 1분기 연결손익계산서 기준 후속기간에 당기손익으로 재분류되는 항목은 64913백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,951498,백만원,2025Q1|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 후속기간에 당기손익으로 재분류되지 않는 항목 | 연결손익계산서 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원,2025년 1분기 연결손익계산서 기준 후속기간에 당기손익으로 재분류되지 않는 항목은 951498백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,연결손익계산서,연결손익계산서,희석주당손익 (단위 : 원),5990,백만원,2025Q1|연결손익계산서|희석주당손익 (단위 : 원)|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 희석주당손익 (단위 : 원) | 연결손익계산서 | 희석주당손익 (단위 : 원) | 백만원,2025년 1분기 연결손익계산서 기준 희석주당손익 (단위 : 원)은 5990백만원이며 기준일은 2025-03-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,금융수익,181884,백만원,2024Q4|연결손익계산서|금융수익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 금융수익 | 연결손익계산서 | 금융수익 | 백만원,2024년 4분기 연결손익계산서 기준 금융수익은 181884백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,금융원가,428508,백만원,2024Q4|연결손익계산서|금융원가|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 금융원가 | 연결손익계산서 | 금융원가 | 백만원,2024년 4분기 연결손익계산서 기준 금융원가은 428508백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,기본주당손익 (단위 : 원),-11757,백만원,2024Q4|연결손익계산서|기본주당손익 (단위 : 원)|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기본주당손익 (단위 : 원) | 연결손익계산서 | 기본주당손익 (단위 : 원) | 백만원,2024년 4분기 연결손익계산서 기준 기본주당손익 (단위 : 원)은 -11757백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,기타손실,-23535,백만원,2024Q4|연결손익계산서|기타손실|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타손실 | 연결손익계산서 | 기타손실 | 백만원,2024년 4분기 연결손익계산서 기준 기타손실은 -23535백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,기타영업외손익,-11236,백만원,2024Q4|연결손익계산서|기타영업외손익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타영업외손익 | 연결손익계산서 | 기타영업외손익 | 백만원,2024년 4분기 연결손익계산서 기준 기타영업외손익은 -11236백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,기타이익,12299,백만원,2024Q4|연결손익계산서|기타이익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타이익 | 연결손익계산서 | 기타이익 | 백만원,2024년 4분기 연결손익계산서 기준 기타이익은 12299백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,기타포괄손익,14430,백만원,2024Q4|연결손익계산서|기타포괄손익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타포괄손익 | 연결손익계산서 | 기타포괄손익 | 백만원,2024년 4분기 연결손익계산서 기준 기타포괄손익은 14430백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),-1021,백만원,2024Q4|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원,2024년 4분기 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실)은 -1021백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,당기순손익,-86468,백만원,2024Q4|연결손익계산서|당기순손익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 당기순손익 | 연결손익계산서 | 당기순손익 | 백만원,2024년 4분기 연결손익계산서 기준 당기순손익은 -86468백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,매출액,1657455,백만원,2024Q4|연결손익계산서|매출액|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 매출액 | 연결손익계산서 | 매출액 | 매출 | revenue | sales | 백만원,2024년 4분기 연결손익계산서 기준 매출액은 1657455백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,매출원가,1255874,백만원,2024Q4|연결손익계산서|매출원가|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 매출원가 | 연결손익계산서 | 매출원가 | 백만원,2024년 4분기 연결손익계산서 기준 매출원가은 1255874백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,매출총이익,401581,백만원,2024Q4|연결손익계산서|매출총이익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 매출총이익 | 연결손익계산서 | 매출총이익 | 백만원,2024년 4분기 연결손익계산서 기준 매출총이익은 401581백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,법인세비용(수익),-70951,백만원,2024Q4|연결손익계산서|법인세비용(수익)|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 법인세비용(수익) | 연결손익계산서 | 법인세비용(수익) | 백만원,2024년 4분기 연결손익계산서 기준 법인세비용(수익)은 -70951백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,연결손익계산서,연결손익계산서,법인세비용차감전순손익,-157419,백만원,2024Q4|연결손익계산서|법인세비용차감전순손익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 법인세비용차감전순손익 | 연결손익계산서 | 법인세비용차감전순손익 | 백만원,2024년 4분기 연결손익계산서 기준 법인세비용차감전순손익은 -157419백만원이며 기준일은 2024-12-31입니다.
