기준일,연도,분기,기간표준,데이터구분,구분,항목,수치,단위,search_tag,search_text,fact_text
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,이연법인세자산,15412,백만원,2024Q3|재무상태표|이연법인세자산|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 이연법인세자산 | 재무상태표 | 연결재무상태표 | 이연법인세자산 | 백만원,2024년 3분기 연결재무상태표 기준 이연법인세자산은 15412백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,이익잉여금,5239442,백만원,2024Q3|재무상태표|이익잉여금|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 이익잉여금 | 재무상태표 | 연결재무상태표 | 이익잉여금 | 백만원,2024년 3분기 연결재무상태표 기준 이익잉여금은 5239442백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,자본금,48085,백만원,2024Q3|재무상태표|자본금|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 자본금 | 재무상태표 | 연결재무상태표 | 자본금 | 백만원,2024년 3분기 연결재무상태표 기준 자본금은 48085백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,자본잉여금,349759,백만원,2024Q3|재무상태표|자본잉여금|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 자본잉여금 | 재무상태표 | 연결재무상태표 | 자본잉여금 | 백만원,2024년 3분기 연결재무상태표 기준 자본잉여금은 349759백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,자본조정,-504350,백만원,2024Q3|재무상태표|자본조정|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 자본조정 | 재무상태표 | 연결재무상태표 | 자본조정 | 백만원,2024년 3분기 연결재무상태표 기준 자본조정은 -504350백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,자본총계,5111353,백만원,2024Q3|재무상태표|자본총계|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 자본총계 | 재무상태표 | 연결재무상태표 | 자본총계 | 백만원,2024년 3분기 연결재무상태표 기준 자본총계은 5111353백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,자산총계,13503359,백만원,2024Q3|재무상태표|자산총계|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 자산총계 | 재무상태표 | 연결재무상태표 | 자산총계 | 총자산 | assets | total assets | 백만원,2024년 3분기 연결재무상태표 기준 자산총계은 13503359백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,장기기타채권,81727,백만원,2024Q3|재무상태표|장기기타채권|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 장기기타채권 | 재무상태표 | 연결재무상태표 | 장기기타채권 | 백만원,2024년 3분기 연결재무상태표 기준 장기기타채권은 81727백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,장기매출채권,682,백만원,2024Q3|재무상태표|장기매출채권|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 장기매출채권 | 재무상태표 | 연결재무상태표 | 장기매출채권 | 백만원,2024년 3분기 연결재무상태표 기준 장기매출채권은 682백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,장기선급금,2121,백만원,2024Q3|재무상태표|장기선급금|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 장기선급금 | 재무상태표 | 연결재무상태표 | 장기선급금 | 백만원,2024년 3분기 연결재무상태표 기준 장기선급금은 2121백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,장기선급비용,6992,백만원,2024Q3|재무상태표|장기선급비용|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 장기선급비용 | 재무상태표 | 연결재무상태표 | 장기선급비용 | 백만원,2024년 3분기 연결재무상태표 기준 장기선급비용은 6992백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,장기차입금,2836328,백만원,2024Q3|재무상태표|장기차입금|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 장기차입금 | 재무상태표 | 연결재무상태표 | 장기차입금 | 백만원,2024년 3분기 연결재무상태표 기준 장기차입금은 2836328백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,재고자산,1489242,백만원,2024Q3|재무상태표|재고자산|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 재고자산 | 재무상태표 | 연결재무상태표 | 재고자산 | 백만원,2024년 3분기 연결재무상태표 기준 재고자산은 1489242백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,지배기업소유지분,5111353,백만원,2024Q3|재무상태표|지배기업소유지분|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 지배기업소유지분 | 재무상태표 | 연결재무상태표 | 지배기업소유지분 | 백만원,2024년 3분기 연결재무상태표 기준 지배기업소유지분은 5111353백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,지분법적용 투자지분,329210,백만원,2024Q3|재무상태표|지분법적용 투자지분|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 지분법적용 투자지분 | 재무상태표 | 연결재무상태표 | 지분법적용 투자지분 | 백만원,2024년 3분기 연결재무상태표 기준 지분법적용 투자지분은 329210백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,투자부동산,745177,백만원,2024Q3|재무상태표|투자부동산|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 투자부동산 | 재무상태표 | 연결재무상태표 | 투자부동산 | 백만원,2024년 3분기 연결재무상태표 기준 투자부동산은 745177백만원이며 기준일은 2024-09-30입니다.
2024-09-30,2024,Q3,2024 Q3,재무상태표,연결재무상태표,현금및현금성자산,1040910,백만원,2024Q3|재무상태표|현금및현금성자산|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 현금및현금성자산 | 재무상태표 | 연결재무상태표 | 현금및현금성자산 | 현금성자산 | cash | cash and cash equivalents | 백만원,2024년 3분기 연결재무상태표 기준 현금및현금성자산은 1040910백만원이며 기준일은 2024-09-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,기타부채,771171,백만원,2024Q2|재무상태표|기타부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타부채 | 재무상태표 | 연결재무상태표 | 기타부채 | 백만원,2024년 2분기 연결재무상태표 기준 기타부채은 771171백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,기타부채,191724,백만원,2024Q2|재무상태표|기타부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타부채 | 재무상태표 | 연결재무상태표 | 기타부채 | 백만원,2024년 2분기 연결재무상태표 기준 기타부채은 191724백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,기타비유동금융자산,3047766,백만원,2024Q2|재무상태표|기타비유동금융자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타비유동금융자산 | 재무상태표 | 연결재무상태표 | 기타비유동금융자산 | 백만원,2024년 2분기 연결재무상태표 기준 기타비유동금융자산은 3047766백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,기타유동금융자산,18838,백만원,2024Q2|재무상태표|기타유동금융자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타유동금융자산 | 재무상태표 | 연결재무상태표 | 기타유동금융자산 | 백만원,2024년 2분기 연결재무상태표 기준 기타유동금융자산은 18838백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,기타장기종업원급여부채,57664,백만원,2024Q2|재무상태표|기타장기종업원급여부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타장기종업원급여부채 | 재무상태표 | 연결재무상태표 | 기타장기종업원급여부채 | 백만원,2024년 2분기 연결재무상태표 기준 기타장기종업원급여부채은 57664백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,기타채권,96689,백만원,2024Q2|재무상태표|기타채권|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타채권 | 재무상태표 | 연결재무상태표 | 기타채권 | 백만원,2024년 2분기 연결재무상태표 기준 기타채권은 96689백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,기타포괄손익누계액,-73686,백만원,2024Q2|재무상태표|기타포괄손익누계액|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타포괄손익누계액 | 재무상태표 | 연결재무상태표 | 기타포괄손익누계액 | 백만원,2024년 2분기 연결재무상태표 기준 기타포괄손익누계액은 -73686백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,단기금융상품,436663,백만원,2024Q2|재무상태표|단기금융상품|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 단기금융상품 | 재무상태표 | 연결재무상태표 | 단기금융상품 | 백만원,2024년 2분기 연결재무상태표 기준 단기금융상품은 436663백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,단기차입금,898223,백만원,2024Q2|재무상태표|단기차입금|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 단기차입금 | 재무상태표 | 연결재무상태표 | 단기차입금 | 백만원,2024년 2분기 연결재무상태표 기준 단기차입금은 898223백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,매입채무,797652,백만원,2024Q2|재무상태표|매입채무|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 매입채무 | 재무상태표 | 연결재무상태표 | 매입채무 | 백만원,2024년 2분기 연결재무상태표 기준 매입채무은 797652백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,매출채권,1255106,백만원,2024Q2|재무상태표|매출채권|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 매출채권 | 재무상태표 | 연결재무상태표 | 매출채권 | 백만원,2024년 2분기 연결재무상태표 기준 매출채권은 1255106백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,무형자산,395258,백만원,2024Q2|재무상태표|무형자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 무형자산 | 재무상태표 | 연결재무상태표 | 무형자산 | 백만원,2024년 2분기 연결재무상태표 기준 무형자산은 395258백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,미수법인세환급액,1254,백만원,2024Q2|재무상태표|미수법인세환급액|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 미수법인세환급액 | 재무상태표 | 연결재무상태표 | 미수법인세환급액 | 백만원,2024년 2분기 연결재무상태표 기준 미수법인세환급액은 1254백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,미지급법인세,174855,백만원,2024Q2|재무상태표|미지급법인세|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 미지급법인세 | 재무상태표 | 연결재무상태표 | 미지급법인세 | 백만원,2024년 2분기 연결재무상태표 기준 미지급법인세은 174855백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,부채 및 자본총계,13644592,백만원,2024Q2|재무상태표|부채 및 자본총계|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 부채 및 자본총계 | 재무상태표 | 연결재무상태표 | 부채 및 자본총계 | 백만원,2024년 2분기 연결재무상태표 기준 부채 및 자본총계은 13644592백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,부채총계,8535878,백만원,2024Q2|재무상태표|부채총계|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 부채총계 | 재무상태표 | 연결재무상태표 | 부채총계 | 총부채 | liabilities | total liabilities | 백만원,2024년 2분기 연결재무상태표 기준 부채총계은 8535878백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,비유동부채,5171749,백만원,2024Q2|재무상태표|비유동부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 비유동부채 | 재무상태표 | 연결재무상태표 | 비유동부채 | current liabilities | 백만원,2024년 2분기 연결재무상태표 기준 비유동부채은 5171749백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,비유동사채,1057792,백만원,2024Q2|재무상태표|비유동사채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 비유동사채 | 재무상태표 | 연결재무상태표 | 비유동사채 | 백만원,2024년 2분기 연결재무상태표 기준 비유동사채은 1057792백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,비유동자산,9245830,백만원,2024Q2|재무상태표|비유동자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 비유동자산 | 재무상태표 | 연결재무상태표 | 비유동자산 | current assets | 백만원,2024년 2분기 연결재무상태표 기준 비유동자산은 9245830백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,비유동충당부채,22359,백만원,2024Q2|재무상태표|비유동충당부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 비유동충당부채 | 재무상태표 | 연결재무상태표 | 비유동충당부채 | 백만원,2024년 2분기 연결재무상태표 기준 비유동충당부채은 22359백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,사용권자산,199413,백만원,2024Q2|재무상태표|사용권자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 사용권자산 | 재무상태표 | 연결재무상태표 | 사용권자산 | 백만원,2024년 2분기 연결재무상태표 기준 사용권자산은 199413백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,선급금,19136,백만원,2024Q2|재무상태표|선급금|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 선급금 | 재무상태표 | 연결재무상태표 | 선급금 | 백만원,2024년 2분기 연결재무상태표 기준 선급금은 19136백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,선급비용,31787,백만원,2024Q2|재무상태표|선급비용|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 선급비용 | 재무상태표 | 연결재무상태표 | 선급비용 | 백만원,2024년 2분기 연결재무상태표 기준 선급비용은 31787백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,순확정급여부채,315225,백만원,2024Q2|재무상태표|순확정급여부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 순확정급여부채 | 재무상태표 | 연결재무상태표 | 순확정급여부채 | 백만원,2024년 2분기 연결재무상태표 기준 순확정급여부채은 315225백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,영업권,957068,백만원,2024Q2|재무상태표|영업권|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 영업권 | 재무상태표 | 연결재무상태표 | 영업권 | 백만원,2024년 2분기 연결재무상태표 기준 영업권은 957068백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,유동부채,3364129,백만원,2024Q2|재무상태표|유동부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 유동부채 | 재무상태표 | 연결재무상태표 | 유동부채 | current liabilities | 백만원,2024년 2분기 연결재무상태표 기준 유동부채은 3364129백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,유동성사채,439748,백만원,2024Q2|재무상태표|유동성사채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 유동성사채 | 재무상태표 | 연결재무상태표 | 유동성사채 | 백만원,2024년 2분기 연결재무상태표 기준 유동성사채은 439748백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,유동성장기차입금,249607,백만원,2024Q2|재무상태표|유동성장기차입금|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 유동성장기차입금 | 재무상태표 | 연결재무상태표 | 유동성장기차입금 | 백만원,2024년 2분기 연결재무상태표 기준 유동성장기차입금은 249607백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,유동자산,4398762,백만원,2024Q2|재무상태표|유동자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 유동자산 | 재무상태표 | 연결재무상태표 | 유동자산 | current assets | 백만원,2024년 2분기 연결재무상태표 기준 유동자산은 4398762백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,유동충당부채,32872,백만원,2024Q2|재무상태표|유동충당부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 유동충당부채 | 재무상태표 | 연결재무상태표 | 유동충당부채 | 백만원,2024년 2분기 연결재무상태표 기준 유동충당부채은 32872백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,유형자산,3495441,백만원,2024Q2|재무상태표|유형자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 유형자산 | 재무상태표 | 연결재무상태표 | 유형자산 | 백만원,2024년 2분기 연결재무상태표 기준 유형자산은 3495441백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,이연법인세부채,580082,백만원,2024Q2|재무상태표|이연법인세부채|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 이연법인세부채 | 재무상태표 | 연결재무상태표 | 이연법인세부채 | 백만원,2024년 2분기 연결재무상태표 기준 이연법인세부채은 580082백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,이연법인세자산,16998,백만원,2024Q2|재무상태표|이연법인세자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 이연법인세자산 | 재무상태표 | 연결재무상태표 | 이연법인세자산 | 백만원,2024년 2분기 연결재무상태표 기준 이연법인세자산은 16998백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,이익잉여금,5288907,백만원,2024Q2|재무상태표|이익잉여금|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 이익잉여금 | 재무상태표 | 연결재무상태표 | 이익잉여금 | 백만원,2024년 2분기 연결재무상태표 기준 이익잉여금은 5288907백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,자본금,48085,백만원,2024Q2|재무상태표|자본금|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 자본금 | 재무상태표 | 연결재무상태표 | 자본금 | 백만원,2024년 2분기 연결재무상태표 기준 자본금은 48085백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,자본잉여금,349759,백만원,2024Q2|재무상태표|자본잉여금|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 자본잉여금 | 재무상태표 | 연결재무상태표 | 자본잉여금 | 백만원,2024년 2분기 연결재무상태표 기준 자본잉여금은 349759백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,자본조정,-504350,백만원,2024Q2|재무상태표|자본조정|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 자본조정 | 재무상태표 | 연결재무상태표 | 자본조정 | 백만원,2024년 2분기 연결재무상태표 기준 자본조정은 -504350백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,자본총계,5108715,백만원,2024Q2|재무상태표|자본총계|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 자본총계 | 재무상태표 | 연결재무상태표 | 자본총계 | 백만원,2024년 2분기 연결재무상태표 기준 자본총계은 5108715백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,자산총계,13644592,백만원,2024Q2|재무상태표|자산총계|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 자산총계 | 재무상태표 | 연결재무상태표 | 자산총계 | 총자산 | assets | total assets | 백만원,2024년 2분기 연결재무상태표 기준 자산총계은 13644592백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,장기기타채권,83366,백만원,2024Q2|재무상태표|장기기타채권|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 장기기타채권 | 재무상태표 | 연결재무상태표 | 장기기타채권 | 백만원,2024년 2분기 연결재무상태표 기준 장기기타채권은 83366백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,장기매출채권,1318,백만원,2024Q2|재무상태표|장기매출채권|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 장기매출채권 | 재무상태표 | 연결재무상태표 | 장기매출채권 | 백만원,2024년 2분기 연결재무상태표 기준 장기매출채권은 1318백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,장기선급금,2305,백만원,2024Q2|재무상태표|장기선급금|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 장기선급금 | 재무상태표 | 연결재무상태표 | 장기선급금 | 백만원,2024년 2분기 연결재무상태표 기준 장기선급금은 2305백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,장기선급비용,7816,백만원,2024Q2|재무상태표|장기선급비용|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 장기선급비용 | 재무상태표 | 연결재무상태표 | 장기선급비용 | 백만원,2024년 2분기 연결재무상태표 기준 장기선급비용은 7816백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,장기차입금,2946903,백만원,2024Q2|재무상태표|장기차입금|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 장기차입금 | 재무상태표 | 연결재무상태표 | 장기차입금 | 백만원,2024년 2분기 연결재무상태표 기준 장기차입금은 2946903백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,재고자산,1466658,백만원,2024Q2|재무상태표|재고자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 재고자산 | 재무상태표 | 연결재무상태표 | 재고자산 | 백만원,2024년 2분기 연결재무상태표 기준 재고자산은 1466658백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,지배기업소유지분,5108715,백만원,2024Q2|재무상태표|지배기업소유지분|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 지배기업소유지분 | 재무상태표 | 연결재무상태표 | 지배기업소유지분 | 백만원,2024년 2분기 연결재무상태표 기준 지배기업소유지분은 5108715백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,지분법적용 투자지분,326010,백만원,2024Q2|재무상태표|지분법적용 투자지분|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 지분법적용 투자지분 | 재무상태표 | 연결재무상태표 | 지분법적용 투자지분 | 백만원,2024년 2분기 연결재무상태표 기준 지분법적용 투자지분은 326010백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,투자부동산,713070,백만원,2024Q2|재무상태표|투자부동산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 투자부동산 | 재무상태표 | 연결재무상태표 | 투자부동산 | 백만원,2024년 2분기 연결재무상태표 기준 투자부동산은 713070백만원이며 기준일은 2024-06-30입니다.
2024-06-30,2024,Q2,2024 Q2,재무상태표,연결재무상태표,현금및현금성자산,1072630,백만원,2024Q2|재무상태표|현금및현금성자산|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 현금및현금성자산 | 재무상태표 | 연결재무상태표 | 현금및현금성자산 | 현금성자산 | cash | cash and cash equivalents | 백만원,2024년 2분기 연결재무상태표 기준 현금및현금성자산은 1072630백만원이며 기준일은 2024-06-30입니다.
2024-03-31,2024,Q1,2024 Q1,재무상태표,연결재무상태표,　비지배지분,236341,백만원,2024Q1|재무상태표|비지배지분|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 비지배지분 | 재무상태표 | 연결재무상태표 | 비지배지분 | 백만원,2024년 1분기 연결재무상태표 기준 　비지배지분은 236341백만원이며 기준일은 2024-03-31입니다.
2024-03-31,2024,Q1,2024 Q1,재무상태표,연결재무상태표,기타부채,767302,백만원,2024Q1|재무상태표|기타부채|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 기타부채 | 재무상태표 | 연결재무상태표 | 기타부채 | 백만원,2024년 1분기 연결재무상태표 기준 기타부채은 767302백만원이며 기준일은 2024-03-31입니다.
