기준일,연도,분기,기간표준,데이터구분,구분,항목,수치,단위,search_tag,search_text,fact_text
2024-09-30,2024,3분기(순분기),2024년 3분기(순분기),연결손익계산서,연결손익계산서,총포괄손익,9993,백만원,2024년3분기_순분기|연결손익계산서|총포괄손익|백만원,2024년 3분기(순분기) | 2024년 3Q 순분기 | 2024-09-30 기준 총포괄손익 | 연결손익계산서 | 순분기 | 총포괄손익 | 백만원,2024년 3분기(순분기) 연결손익계산서 기준 총포괄손익은(는) 9993백만원입니다.
2024-09-30,2024,3분기(순분기),2024년 3분기(순분기),연결손익계산서,연결손익계산서,판매비와관리비,313487,백만원,2024년3분기_순분기|연결손익계산서|판매비와관리비|백만원,2024년 3분기(순분기) | 2024년 3Q 순분기 | 2024-09-30 기준 판매비와관리비 | 연결손익계산서 | 순분기 | 판매비와관리비 | 백만원,2024년 3분기(순분기) 연결손익계산서 기준 판매비와관리비은(는) 313487백만원입니다.
2024-09-30,2024,3분기(순분기),2024년 3분기(순분기),연결손익계산서,연결손익계산서,해외사업환산손익 등,51221,백만원,2024년3분기_순분기|연결손익계산서|해외사업환산손익 등|백만원,2024년 3분기(순분기) | 2024년 3Q 순분기 | 2024-09-30 기준 해외사업환산손익 등 | 연결손익계산서 | 순분기 | 해외사업환산손익 등 | 백만원,2024년 3분기(순분기) 연결손익계산서 기준 해외사업환산손익 등은(는) 51221백만원입니다.
2024-09-30,2024,3분기(순분기),2024년 3분기(순분기),연결손익계산서,연결손익계산서,확정급여제도의 재측정요소,-4,백만원,2024년3분기_순분기|연결손익계산서|확정급여제도의 재측정요소|백만원,2024년 3분기(순분기) | 2024년 3Q 순분기 | 2024-09-30 기준 확정급여제도의 재측정요소 | 연결손익계산서 | 순분기 | 확정급여제도의 재측정요소 | 백만원,2024년 3분기(순분기) 연결손익계산서 기준 확정급여제도의 재측정요소은(는) -4백만원입니다.
2024-09-30,2024,3분기(순분기),2024년 3분기(순분기),연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,52104,백만원,2024년3분기_순분기|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2024년 3분기(순분기) | 2024년 3Q 순분기 | 2024-09-30 기준 후속기간에 당기손익으로 재분류되는 항목 | 연결손익계산서 | 순분기 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원,2024년 3분기(순분기) 연결손익계산서 기준 후속기간에 당기손익으로 재분류되는 항목은(는) 52104백만원입니다.
2024-09-30,2024,3분기(순분기),2024년 3분기(순분기),연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,197,백만원,2024년3분기_순분기|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2024년 3분기(순분기) | 2024년 3Q 순분기 | 2024-09-30 기준 후속기간에 당기손익으로 재분류되지 않는 항목 | 연결손익계산서 | 순분기 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원,2024년 3분기(순분기) 연결손익계산서 기준 후속기간에 당기손익으로 재분류되지 않는 항목은(는) 197백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,금융수익,181884,백만원,2024년4분기_순분기|연결손익계산서|금융수익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 금융수익 | 연결손익계산서 | 순분기 | 금융수익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 금융수익은(는) 181884백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,금융원가,428508,백만원,2024년4분기_순분기|연결손익계산서|금융원가|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 금융원가 | 연결손익계산서 | 순분기 | 금융원가 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 금융원가은(는) 428508백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,기타손실,-23535,백만원,2024년4분기_순분기|연결손익계산서|기타손실|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 기타손실 | 연결손익계산서 | 순분기 | 기타손실 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 기타손실은(는) -23535백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,기타영업외손익,-11236,백만원,2024년4분기_순분기|연결손익계산서|기타영업외손익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 기타영업외손익 | 연결손익계산서 | 순분기 | 기타영업외손익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 기타영업외손익은(는) -11236백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,기타이익,12299,백만원,2024년4분기_순분기|연결손익계산서|기타이익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 기타이익 | 연결손익계산서 | 순분기 | 기타이익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 기타이익은(는) 12299백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,기타포괄손익,14430,백만원,2024년4분기_순분기|연결손익계산서|기타포괄손익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 기타포괄손익 | 연결손익계산서 | 순분기 | 기타포괄손익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 기타포괄손익은(는) 14430백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),-1021,백만원,2024년4분기_순분기|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 순분기 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실)은(는) -1021백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,당기순손익,-86468,백만원,2024년4분기_순분기|연결손익계산서|당기순손익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 당기순손익 | 연결손익계산서 | 순분기 | 당기순손익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 당기순손익은(는) -86468백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,매출액,1657455,백만원,2024년4분기_순분기|연결손익계산서|매출액|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 매출액 | 연결손익계산서 | 순분기 | 매출액 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 매출액은(는) 1657455백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,매출원가,1255874,백만원,2024년4분기_순분기|연결손익계산서|매출원가|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 매출원가 | 연결손익계산서 | 순분기 | 매출원가 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 매출원가은(는) 1255874백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,매출총이익,401581,백만원,2024년4분기_순분기|연결손익계산서|매출총이익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 매출총이익 | 연결손익계산서 | 순분기 | 매출총이익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 매출총이익은(는) 401581백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,법인세비용(수익),-70951,백만원,2024년4분기_순분기|연결손익계산서|법인세비용(수익)|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 법인세비용(수익) | 연결손익계산서 | 순분기 | 법인세비용(수익) | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 법인세비용(수익)은(는) -70951백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,법인세비용차감전순손익,-157419,백만원,2024년4분기_순분기|연결손익계산서|법인세비용차감전순손익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 법인세비용차감전순손익 | 연결손익계산서 | 순분기 | 법인세비용차감전순손익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 법인세비용차감전순손익은(는) -157419백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,순금융손익,-246624,백만원,2024년4분기_순분기|연결손익계산서|순금융손익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 순금융손익 | 연결손익계산서 | 순분기 | 순금융손익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 순금융손익은(는) -246624백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,영업이익,98322,백만원,2024년4분기_순분기|연결손익계산서|영업이익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 영업이익 | 연결손익계산서 | 순분기 | 영업이익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 영업이익은(는) 98322백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,지배기업소유주지분,-86468,백만원,2024년4분기_순분기|연결손익계산서|지배기업소유주지분|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 지배기업소유주지분 | 연결손익계산서 | 순분기 | 지배기업소유주지분 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 지배기업소유주지분은(는) -86468백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,지배기업소유주지분,-72038,백만원,2024년4분기_순분기|연결손익계산서|지배기업소유주지분|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 지배기업소유주지분 | 연결손익계산서 | 순분기 | 지배기업소유주지분 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 지배기업소유주지분은(는) -72038백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,지분법손익,2119,백만원,2024년4분기_순분기|연결손익계산서|지분법손익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 지분법손익 | 연결손익계산서 | 순분기 | 지분법손익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 지분법손익은(는) 2119백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,지분법자본변동,1154,백만원,2024년4분기_순분기|연결손익계산서|지분법자본변동|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 지분법자본변동 | 연결손익계산서 | 순분기 | 지분법자본변동 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 지분법자본변동은(는) 1154백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,총포괄손익,-72038,백만원,2024년4분기_순분기|연결손익계산서|총포괄손익|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 총포괄손익 | 연결손익계산서 | 순분기 | 총포괄손익 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 총포괄손익은(는) -72038백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,판매비와관리비,303260,백만원,2024년4분기_순분기|연결손익계산서|판매비와관리비|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 판매비와관리비 | 연결손익계산서 | 순분기 | 판매비와관리비 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 판매비와관리비은(는) 303260백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,해외사업환산손익 등,-4161,백만원,2024년4분기_순분기|연결손익계산서|해외사업환산손익 등|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 해외사업환산손익 등 | 연결손익계산서 | 순분기 | 해외사업환산손익 등 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 해외사업환산손익 등은(는) -4161백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,확정급여제도의 재측정요소,18458,백만원,2024년4분기_순분기|연결손익계산서|확정급여제도의 재측정요소|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 확정급여제도의 재측정요소 | 연결손익계산서 | 순분기 | 확정급여제도의 재측정요소 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 확정급여제도의 재측정요소은(는) 18458백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,-3007,백만원,2024년4분기_순분기|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 후속기간에 당기손익으로 재분류되는 항목 | 연결손익계산서 | 순분기 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 후속기간에 당기손익으로 재분류되는 항목은(는) -3007백만원입니다.
2024-12-31,2024,4분기(순분기),2024년 4분기(순분기),연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,17437,백만원,2024년4분기_순분기|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2024년 4분기(순분기) | 2024년 4Q 순분기 | 2024-12-31 기준 후속기간에 당기손익으로 재분류되지 않는 항목 | 연결손익계산서 | 순분기 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원,2024년 4분기(순분기) 연결손익계산서 기준 후속기간에 당기손익으로 재분류되지 않는 항목은(는) 17437백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,금융수익,921800,백만원,2024년말|연결손익계산서|금융수익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 금융수익 | 연결손익계산서 | 누계 | 누적 | 금융수익 | 백만원,2024년말 연결손익계산서 기준 금융수익은(는) 921800백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,금융원가,-125244,백만원,2024년말|연결손익계산서|금융원가|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 금융원가 | 연결손익계산서 | 누계 | 누적 | 금융원가 | 백만원,2024년말 연결손익계산서 기준 금융원가은(는) -125244백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,기본주당손익,46752,원,2024년말|연결손익계산서|기본주당손익|원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 기본주당손익 | 연결손익계산서 | 누계 | 누적 | 기본주당손익 | 원,2024년말 연결손익계산서 기준 기본주당손익은(는) 46752원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,기타손실,-55927,백만원,2024년말|연결손익계산서|기타손실|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 기타손실 | 연결손익계산서 | 누계 | 누적 | 기타손실 | 백만원,2024년말 연결손익계산서 기준 기타손실은(는) -55927백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,기타영업외손익,-13124,백만원,2024년말|연결손익계산서|기타영업외손익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 기타영업외손익 | 연결손익계산서 | 누계 | 누적 | 기타영업외손익 | 백만원,2024년말 연결손익계산서 기준 기타영업외손익은(는) -13124백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,기타이익,42802,백만원,2024년말|연결손익계산서|기타이익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 기타이익 | 연결손익계산서 | 누계 | 누적 | 기타이익 | 백만원,2024년말 연결손익계산서 기준 기타이익은(는) 42802백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,기타포괄손익,-3676,백만원,2024년말|연결손익계산서|기타포괄손익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 기타포괄손익 | 연결손익계산서 | 누계 | 누적 | 기타포괄손익 | 백만원,2024년말 연결손익계산서 기준 기타포괄손익은(는) -3676백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),-1771,백만원,2024년말|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 누계 | 누적 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원,2024년말 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실)은(는) -1771백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,당기순손익,293294,백만원,2024년말|연결손익계산서|당기순손익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 당기순손익 | 연결손익계산서 | 누계 | 누적 | 당기순손익 | 백만원,2024년말 연결손익계산서 기준 당기순손익은(는) 293294백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,매출액,6658763,백만원,2024년말|연결손익계산서|매출액|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 매출액 | 연결손익계산서 | 누계 | 누적 | 매출액 | 백만원,2024년말 연결손익계산서 기준 매출액은(는) 6658763백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,매출원가,5028041,백만원,2024년말|연결손익계산서|매출원가|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 매출원가 | 연결손익계산서 | 누계 | 누적 | 매출원가 | 백만원,2024년말 연결손익계산서 기준 매출원가은(는) 5028041백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,매출총이익,1630720,백만원,2024년말|연결손익계산서|매출총이익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 매출총이익 | 연결손익계산서 | 누계 | 누적 | 매출총이익 | 백만원,2024년말 연결손익계산서 기준 매출총이익은(는) 1630720백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,법인세비용(수익),176575,백만원,2024년말|연결손익계산서|법인세비용(수익)|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 법인세비용(수익) | 연결손익계산서 | 누계 | 누적 | 법인세비용(수익) | 백만원,2024년말 연결손익계산서 기준 법인세비용(수익)은(는) 176575백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,법인세비용차감전순손익,469869,백만원,2024년말|연결손익계산서|법인세비용차감전순손익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 법인세비용차감전순손익 | 연결손익계산서 | 누계 | 누적 | 법인세비용차감전순손익 | 백만원,2024년말 연결손익계산서 기준 법인세비용차감전순손익은(는) 469869백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,순금융손익,-60460,백만원,2024년말|연결손익계산서|순금융손익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 순금융손익 | 연결손익계산서 | 누계 | 누적 | 순금융손익 | 백만원,2024년말 연결손익계산서 기준 순금융손익은(는) -60460백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,영업이익,471119,백만원,2024년말|연결손익계산서|영업이익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 영업이익 | 연결손익계산서 | 누계 | 누적 | 영업이익 | 백만원,2024년말 연결손익계산서 기준 영업이익은(는) 471119백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,지배기업소유주지분,706048,백만원,2024년말|연결손익계산서|지배기업소유주지분|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 지배기업소유주지분 | 연결손익계산서 | 누계 | 누적 | 지배기업소유주지분 | 백만원,2024년말 연결손익계산서 기준 지배기업소유주지분은(는) 706048백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,지배기업소유주지분,634010,백만원,2024년말|연결손익계산서|지배기업소유주지분|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 지배기업소유주지분 | 연결손익계산서 | 누계 | 누적 | 지배기업소유주지분 | 백만원,2024년말 연결손익계산서 기준 지배기업소유주지분은(는) 634010백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,지분법손익,72335,백만원,2024년말|연결손익계산서|지분법손익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 지분법손익 | 연결손익계산서 | 누계 | 누적 | 지분법손익 | 백만원,2024년말 연결손익계산서 기준 지분법손익은(는) 72335백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,지분법자본변동,-50988,백만원,2024년말|연결손익계산서|지분법자본변동|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 지분법자본변동 | 연결손익계산서 | 누계 | 누적 | 지분법자본변동 | 백만원,2024년말 연결손익계산서 기준 지분법자본변동은(는) -50988백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,총포괄손익,289618,백만원,2024년말|연결손익계산서|총포괄손익|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 총포괄손익 | 연결손익계산서 | 누계 | 누적 | 총포괄손익 | 백만원,2024년말 연결손익계산서 기준 총포괄손익은(는) 289618백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,판매비와관리비,1159603,백만원,2024년말|연결손익계산서|판매비와관리비|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 판매비와관리비 | 연결손익계산서 | 누계 | 누적 | 판매비와관리비 | 백만원,2024년말 연결손익계산서 기준 판매비와관리비은(는) 1159603백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,해외사업환산손익 등,55652,백만원,2024년말|연결손익계산서|해외사업환산손익 등|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 해외사업환산손익 등 | 연결손익계산서 | 누계 | 누적 | 해외사업환산손익 등 | 백만원,2024년말 연결손익계산서 기준 해외사업환산손익 등은(는) 55652백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,확정급여제도의 재측정요소,16710,백만원,2024년말|연결손익계산서|확정급여제도의 재측정요소|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 확정급여제도의 재측정요소 | 연결손익계산서 | 누계 | 누적 | 확정급여제도의 재측정요소 | 백만원,2024년말 연결손익계산서 기준 확정급여제도의 재측정요소은(는) 16710백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,-18472,백만원,2024년말|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 후속기간에 당기손익으로 재분류되는 항목 | 연결손익계산서 | 누계 | 누적 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원,2024년말 연결손익계산서 기준 후속기간에 당기손익으로 재분류되는 항목은(는) -18472백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,14796,백만원,2024년말|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 후속기간에 당기손익으로 재분류되지 않는 항목 | 연결손익계산서 | 누계 | 누적 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원,2024년말 연결손익계산서 기준 후속기간에 당기손익으로 재분류되지 않는 항목은(는) 14796백만원입니다.
2024-12-31,2024,연도말,2024년말,연결손익계산서,연결손익계산서,희석주당손익,46752,원,2024년말|연결손익계산서|희석주당손익|원,2024년말 | 2024년 누적 | 연도말 | 2024-12-31 기준 희석주당손익 | 연결손익계산서 | 누계 | 누적 | 희석주당손익 | 원,2024년말 연결손익계산서 기준 희석주당손익은(는) 46752원입니다.
2023-03-31,2023,1분기(순분기),2023년 1분기(순분기),연결손익계산서,연결손익계산서,금융수익,194455,백만원,2023년1분기_순분기|연결손익계산서|금융수익|백만원,2023년 1분기(순분기) | 2023년 1Q 순분기 | 2023-03-31 기준 금융수익 | 연결손익계산서 | 순분기 | 금융수익 | 백만원,2023년 1분기(순분기) 연결손익계산서 기준 금융수익은(는) 194455백만원입니다.
2023-03-31,2023,1분기(순분기),2023년 1분기(순분기),연결손익계산서,연결손익계산서,금융원가,-231216,백만원,2023년1분기_순분기|연결손익계산서|금융원가|백만원,2023년 1분기(순분기) | 2023년 1Q 순분기 | 2023-03-31 기준 금융원가 | 연결손익계산서 | 순분기 | 금융원가 | 백만원,2023년 1분기(순분기) 연결손익계산서 기준 금융원가은(는) -231216백만원입니다.
2023-03-31,2023,1분기(순분기),2023년 1분기(순분기),연결손익계산서,연결손익계산서,기타손실,-27284,백만원,2023년1분기_순분기|연결손익계산서|기타손실|백만원,2023년 1분기(순분기) | 2023년 1Q 순분기 | 2023-03-31 기준 기타손실 | 연결손익계산서 | 순분기 | 기타손실 | 백만원,2023년 1분기(순분기) 연결손익계산서 기준 기타손실은(는) -27284백만원입니다.
2023-03-31,2023,1분기(순분기),2023년 1분기(순분기),연결손익계산서,연결손익계산서,기타영업외손익,3451,백만원,2023년1분기_순분기|연결손익계산서|기타영업외손익|백만원,2023년 1분기(순분기) | 2023년 1Q 순분기 | 2023-03-31 기준 기타영업외손익 | 연결손익계산서 | 순분기 | 기타영업외손익 | 백만원,2023년 1분기(순분기) 연결손익계산서 기준 기타영업외손익은(는) 3451백만원입니다.
2023-03-31,2023,1분기(순분기),2023년 1분기(순분기),연결손익계산서,연결손익계산서,기타이익,30736,백만원,2023년1분기_순분기|연결손익계산서|기타이익|백만원,2023년 1분기(순분기) | 2023년 1Q 순분기 | 2023-03-31 기준 기타이익 | 연결손익계산서 | 순분기 | 기타이익 | 백만원,2023년 1분기(순분기) 연결손익계산서 기준 기타이익은(는) 30736백만원입니다.
2023-03-31,2023,1분기(순분기),2023년 1분기(순분기),연결손익계산서,연결손익계산서,기타포괄손익,49445,백만원,2023년1분기_순분기|연결손익계산서|기타포괄손익|백만원,2023년 1분기(순분기) | 2023년 1Q 순분기 | 2023-03-31 기준 기타포괄손익 | 연결손익계산서 | 순분기 | 기타포괄손익 | 백만원,2023년 1분기(순분기) 연결손익계산서 기준 기타포괄손익은(는) 49445백만원입니다.
2023-03-31,2023,1분기(순분기),2023년 1분기(순분기),연결손익계산서,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),1170,백만원,2023년1분기_순분기|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2023년 1분기(순분기) | 2023년 1Q 순분기 | 2023-03-31 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 순분기 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원,2023년 1분기(순분기) 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실)은(는) 1170백만원입니다.
